"","Cruise","Leg","Day","Month","Year","Depth_target","Depth_real","O2_ml_L","O2_umol_kg","SiOH4_Cumana","  PO4_Cumana","NO3_Cumana","NH4 ","NO2 ","NO3NO2 ","PO4","SiOH4","pH","Alkalinity","TCO2","fCO2","Salinity_bott","Salinity_bottcorr","Salinity_ctd","Temp_ctd","Sigma-t_ctd","TPP","PIP","POC","PN","C/N part.","POC","PN","DON_USF","DOP_USF","DOC","TOC","PriPro","Chl","Phaeo","Date","DateString","yday"
"4475",225,1,9,12,2015,130,129.1,NA,NA,NA,NA,NA,0,0.02,13.32,0.76,5.75,7.771,0.0024,2225,709,36.699,NA,36.693,19.993,26.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-09,"2015-12-9",342
"4476",225,1,9,12,2015,160,159.4,NA,NA,NA,NA,NA,0.24,0.01,15.14,1.07,9.45,7.778,0.0024,2219,665,36.567,NA,36.568,18.899,26.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-09,"2015-12-9",342
"4477",225,1,9,12,2015,200,197.4,NA,NA,NA,NA,NA,0.18,0.02,12.58,1.71,22.08,7.665,0.0024,2273,876,36.365,NA,36.451,18.182,26.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-09,"2015-12-9",342
"4478",225,1,9,12,2015,250,248.3,NA,NA,NA,NA,NA,0.96,0.01,1.63,1.74,31.68,NA,0.00241,NA,NA,NA,NA,36.393,17.868,26.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-09,"2015-12-9",342
"4479",225,1,9,12,2015,289,288.1,NA,NA,NA,NA,NA,1.99,0,0,2.49,40.05,7.62,0.00243,2317,978,36.367,NA,36.37,17.735,26.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-09,"2015-12-9",342
"4480",225,1,9,12,2015,300,300.1,NA,NA,NA,NA,NA,2.26,0.01,0.06,2.74,41.83,7.623,0.00243,2314,970,36.359,NA,36.366,17.713,26.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-09,"2015-12-9",342
"4481",225,1,9,12,2015,350,349.3,NA,NA,NA,NA,NA,6.23,0,0.06,2.92,48.22,7.614,0.00243,2320,990,36.348,NA,36.347,17.611,26.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-09,"2015-12-9",342
"4482",225,1,9,12,2015,400,399.9,NA,NA,NA,NA,NA,8.22,0,0.07,2.93,51.87,7.618,0.00243,2321,979,36.343,NA,36.337,17.555,26.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-09,"2015-12-9",342
"4483",225,1,9,12,2015,500,495.8,NA,NA,NA,NA,NA,13.53,0,0.06,3.28,64.41,7.595,0.00245,2343,1039,36.32,NA,36.309,17.419,26.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-09,"2015-12-9",342
"4484",225,1,9,12,2015,750,746.9,NA,NA,NA,NA,NA,11.25,0,0.06,3.16,60.86,7.605,0.00245,2345,1008,36.321,NA,36.271,17.267,26.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-09,"2015-12-9",342
"4485",225,1,9,12,2015,1310,1298.6,NA,NA,NA,NA,NA,28.81,0.01,0.18,3.91,95.57,7.561,0.00252,2427,1165,36.256,NA,36.259,17.307,26.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-09,"2015-12-9",342
"4487",226,1,12,1,2016,1,3.1,4.84,210.84,NA,NA,NA,0.51,0.01,0.07,0.09,0.54,8.044,0.00243,2108,403,36.949,NA,36.948,24.311,25.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.66,1.88,1.33,2016-01-12,"2016-1-12",11
"4488",226,1,12,1,2016,7,7.8,4.88,212.76,NA,NA,NA,0.31,0.01,0.04,0,0.44,8.043,0.00244,2112,397,36.942,NA,36.946,23.781,25.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.232,1.92,1.38,2016-01-12,"2016-1-12",11
"4489",226,1,12,1,2016,15,15.2,4.82,209.96,NA,NA,NA,0.74,0.01,0.09,0.09,0.14,8.128,0.00244,2055,309,36.972,NA,36.947,23.648,25.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.918,1.86,1.41,2016-01-12,"2016-1-12",11
"4490",226,1,12,1,2016,25,25.5,4.41,192.08,NA,NA,NA,0.74,0.02,0.1,0.06,0,8.009,0.00244,2134,432,36.95,NA,36.947,23.518,25.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445,0.98,1.07,2016-01-12,"2016-1-12",11
"4491",226,1,12,1,2016,35,34,2.95,128.57,NA,NA,NA,0.64,0.57,6.21,0.37,2.62,7.917,0.00242,2171,529,36.92,NA,36.913,22.369,25.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076,0.34,0.62,2016-01-12,"2016-1-12",11
"4492",226,1,12,1,2016,55,55.3,2.76,120.14,NA,NA,NA,0.31,0.06,7.87,0.51,3.52,7.887,0.00242,2188,543,36.809,NA,36.803,20.955,25.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053,0.23,0.52,2016-01-12,"2016-1-12",11
"4493",226,1,12,1,2016,75,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112,0.04,0.08,2016-01-12,"2016-1-12",11
"4494",226,1,12,1,2016,100,99.8,3,130.49,NA,NA,NA,0.42,0.03,8.01,0.54,3.05,7.891,0.00242,2181,521,36.765,NA,36.746,20.195,26.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.04,0.07,2016-01-12,"2016-1-12",11
"4495",226,1,12,1,2016,130,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-12,"2016-1-12",11
"4496",226,1,12,1,2016,160,159.5,2.08,90.72,NA,NA,NA,0,0.01,6.59,0.55,8.52,7.713,0.00241,2265,807,36.614,NA,36.612,19.25,26.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-12,"2016-1-12",11
"4497",226,1,12,1,2016,200,199.3,1.09,47.35,NA,NA,NA,0.52,0.03,11.2,1.5,16.74,7.807,0.00241,2217,609,36.502,NA,36.503,18.491,26.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-12,"2016-1-12",11
"4498",226,1,12,1,2016,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-12,"2016-1-12",11
"4499",226,1,12,1,2016,280,277.7,0.01,0.3,NA,NA,NA,3.89,0.03,0.09,2.84,43.9,7.623,0.00244,2327,977,36.375,NA,36.381,17.799,26.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-12,"2016-1-12",11
"4500",226,1,12,1,2016,300,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-12,"2016-1-12",11
"4501",226,1,12,1,2016,350,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-12,"2016-1-12",11
"4502",226,1,12,1,2016,400,398.7,0,0,NA,NA,NA,10.26,0.01,0.06,3.34,58.76,7.609,0.00245,2341,1007,36.336,NA,36.331,17.528,26.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-12,"2016-1-12",11
"4503",226,1,12,1,2016,500,497.7,NA,NA,NA,NA,NA,15.1,0.01,0.1,3.61,67.14,7.601,0.00246,2352,1026,36.304,NA,36.306,17.401,26.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-12,"2016-1-12",11
"4504",226,1,12,1,2016,750,749.9,NA,NA,NA,NA,NA,22.13,0.01,0.06,3.98,84.17,7.581,0.00253,2427,1108,36.272,NA,36.27,17.263,26.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-12,"2016-1-12",11
"4505",226,1,12,1,2016,1310,1305.6,NA,NA,NA,NA,NA,26,0,0,4.03,96.18,7.565,0.00252,2429,1154,36.257,NA,36.259,17.308,26.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-12,"2016-1-12",11
"4507",227,1,4,2,2016,1,2.6,4.85,211.22,NA,NA,NA,0.29,0,0.02,0.06,0.09,8.051,0.00241,2077,393,36.978,NA,36.99,24.475,25.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.327,0.45,0.36,2016-02-04,"2016-2-4",34
"4508",227,1,4,2,2016,7,6.9,4.86,211.7,NA,NA,NA,0.2,0.01,0,0.03,0.68,8.05,0.00241,2083,383,36.981,NA,36.985,23.716,25.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.727,0.5,0.46,2016-02-04,"2016-2-4",34
"4509",227,1,4,2,2016,15,13.8,4.85,211.42,NA,NA,NA,0.58,0,0,0,0,8.052,0.00242,2087,381,36.996,NA,36.984,23.615,25.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.04,0.49,0.36,2016-02-04,"2016-2-4",34
"4510",227,1,4,2,2016,25,25.3,4.15,180.75,NA,NA,NA,0.29,0.04,0.2,0.11,1.16,7.999,0.00241,2111,418,36.978,NA,36.959,22.294,25.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.692,1.66,1.71,2016-02-04,"2016-2-4",34
"4511",227,1,4,2,2016,35,35.7,3.18,138.66,NA,NA,NA,0.39,0.25,5.96,0.26,2.11,7.927,0.00241,2151,499,36.889,NA,36.922,21.738,25.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.034,0.33,0.64,2016-02-04,"2016-2-4",34
"4512",227,1,4,2,2016,55,55.8,3.1,134.97,NA,NA,NA,0.18,0.2,6.83,0.4,2.17,7.915,0.00241,2162,506,36.904,NA,36.875,21.227,25.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.22,0.31,2016-02-04,"2016-2-4",34
"4513",227,1,4,2,2016,75,76.2,2.98,129.93,NA,NA,NA,0.14,0.1,7.19,0.43,2.72,7.905,0.00242,2173,518,36.873,NA,36.861,21.052,25.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.086,0.11,0.21,2016-02-04,"2016-2-4",34
"4514",227,1,4,2,2016,100,102,3.02,131.67,NA,NA,NA,0.09,0.08,7.48,0.43,2.6,7.901,0.00239,2148,509,36.809,NA,36.81,20.609,25.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301,0.08,0.24,2016-02-04,"2016-2-4",34
"4515",227,1,4,2,2016,130,128.8,3.02,131.59,NA,NA,NA,0.12,0.06,7.99,0.49,2.69,7.896,0.00239,2155,511,36.781,NA,36.776,20.337,26.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-04,"2016-2-4",34
"4516",227,1,4,2,2016,160,161.3,2.38,103.77,NA,NA,NA,0.06,0.03,10.32,0.83,6.9,7.833,0.0024,2198,590,36.659,NA,36.652,19.509,26.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-04,"2016-2-4",34
"4517",227,1,4,2,2016,200,200.2,0.66,28.79,NA,NA,NA,0.03,0.03,10.23,1.67,21.08,7.679,0.00239,2260,842,36.492,NA,36.467,18.233,26.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-04,"2016-2-4",34
"4518",227,1,4,2,2016,250,247.2,0.06,2.51,NA,NA,NA,0,0.02,4,2.15,32.7,7.6,0.00245,2350,1062,36.432,NA,36.407,17.913,26.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-04,"2016-2-4",34
"4519",227,1,4,2,2016,266,264.6,0.07,3.21,NA,NA,NA,0.08,0.04,3.16,2.27,34.59,7.609,0.0024,2294,1001,36.4,NA,36.398,17.867,26.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-04,"2016-2-4",34
"4520",227,1,4,2,2016,300,298.6,0,0,NA,NA,NA,1.84,0.02,0.16,2.76,39.92,7.617,0.00242,2309,983,36.385,NA,36.378,17.753,26.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-04,"2016-2-4",34
"4521",227,1,4,2,2016,350,350.5,0,0,NA,NA,NA,6.24,0.01,0.15,2.91,48.92,7.612,0.00242,2310,991,36.346,NA,36.353,17.62,26.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-04,"2016-2-4",34
"4522",227,1,4,2,2016,400,395.7,0,0,NA,NA,NA,8.31,0.01,0.16,2.97,52.43,7.605,0.00243,2318,1009,36.34,NA,36.342,17.559,26.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-04,"2016-2-4",34
"4523",227,1,4,2,2016,500,495.8,NA,NA,NA,NA,NA,14.54,0.01,0.16,3.35,66.6,7.597,0.00245,2343,1032,36.305,NA,36.312,17.408,26.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-04,"2016-2-4",34
"4524",227,1,4,2,2016,750,744.6,NA,NA,NA,NA,NA,22.15,0.01,0.19,3.7,83.88,7.578,0.00248,2380,1093,36.285,NA,36.277,17.272,26.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-04,"2016-2-4",34
"4525",227,1,4,2,2016,1310,1300.5,NA,NA,NA,NA,NA,28.86,0.01,0.19,3.92,96.07,7.562,0.00251,2419,1157,36.256,NA,36.264,17.308,26.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-04,"2016-2-4",34
"4527",228,1,11,5,2016,1,3,4.48,195.33,NA,NA,NA,0.32,0,0.2,0.08,0.24,8.03,0.00242,2104,453,36.925,NA,36.926,26.409,24.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.324,0.17,0.13,2016-05-11,"2016-5-11",131
"4528",228,1,11,5,2016,7,7.5,4.48,195.28,NA,NA,NA,0.28,0,0.22,0.09,0.1,8.034,0.00242,2101,444,36.927,NA,36.92,26.169,24.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.687,0.17,0.13,2016-05-11,"2016-5-11",131
"4529",228,1,11,5,2016,15,15.7,4.47,194.79,NA,NA,NA,0,0,0.11,0,0.18,8.032,0.00241,2096,443,36.914,NA,36.913,26.067,24.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.17,0.13,2016-05-11,"2016-5-11",131
"4530",228,1,11,5,2016,25,25,4.46,194.56,NA,NA,NA,0.16,0.01,0.18,0.07,0,NA,0.00242,NA,NA,36.91,NA,36.912,26.012,24.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,0.33,0.27,2016-05-11,"2016-5-11",131
"4531",228,1,11,5,2016,35,35.3,4.09,178.2,NA,NA,NA,0.31,0.15,1.1,0.12,0.21,8.012,0.00242,2116,440,36.918,NA,36.922,24.403,24.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.346,0.19,0.25,2016-05-11,"2016-5-11",131
"4532",228,1,11,5,2016,55,54.8,3.62,157.66,NA,NA,NA,0.19,0.2,4.36,0.25,0.8,7.977,0.00242,2138,473,36.999,NA,37.001,23.701,25.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073,0.25,0.56,2016-05-11,"2016-5-11",131
"4533",228,1,11,5,2016,75,74.8,3.59,156.26,NA,NA,NA,0.21,0.19,4.17,0.26,2.94,7.993,0.00241,2119,447,37.006,NA,37.003,23.537,25.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.19,0.39,2016-05-11,"2016-5-11",131
"4534",228,1,11,5,2016,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.09,0.31,2016-05-11,"2016-5-11",131
"4535",228,1,11,5,2016,130,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-11,"2016-5-11",131
"4536",228,1,11,5,2016,160,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-11,"2016-5-11",131
"4537",228,1,11,5,2016,200,199.6,0.39,17.1,NA,NA,NA,0.22,0.03,11.79,1.82,23.32,7.639,0.0024,2282,937,36.447,NA,36.451,18.195,26.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-11,"2016-5-11",131
"4538",228,1,11,5,2016,240,256.8,0.04,1.85,NA,NA,NA,0.93,0.02,0.11,3.19,38.2,7.609,0.00242,2307,1006,36.394,NA,36.394,17.885,26.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-11,"2016-5-11",131
"4539",228,1,11,5,2016,250,241,0.14,5.99,NA,NA,NA,0.44,0.02,0.35,2.54,37.4,7.61,0.00242,2308,1004,36.385,NA,36.387,17.844,26.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-11,"2016-5-11",131
"4540",228,1,11,5,2016,300,305.6,0,0,NA,NA,NA,3.5,0.03,0.29,2.76,44.32,7.61,0.00242,2312,1002,36.369,NA,36.371,17.767,26.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-11,"2016-5-11",131
"4541",228,1,11,5,2016,350,352.5,0,0,NA,NA,NA,4.29,0,0,2.94,44.56,7.609,0.00243,2317,1002,36.369,NA,36.355,17.676,26.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-11,"2016-5-11",131
"4542",228,1,11,5,2016,400,405.1,0,0,NA,NA,NA,8.5,0.02,0.38,3.15,52.54,7.605,0.00243,2321,1010,36.332,NA,36.337,17.58,26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-11,"2016-5-11",131
"4543",228,1,11,5,2016,500,497.5,NA,NA,NA,NA,NA,14.05,0.02,0.35,3.39,64.65,7.602,0.00246,2352,1026,36.306,NA,36.308,17.431,26.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-11,"2016-5-11",131
"4544",228,1,11,5,2016,750,745.2,NA,NA,NA,NA,NA,21.12,0.01,0.3,3.71,83.02,7.505,0.00248,2410,1324,36.271,NA,36.269,17.274,26.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-11,"2016-5-11",131
"4545",228,1,11,5,2016,1310,1302.3,NA,NA,NA,NA,NA,25.33,0.02,0.34,3.8,95.42,7.557,0.00251,2416,1171,36.255,NA,36.256,17.31,26.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-11,"2016-5-11",131
"4547",229,1,7,6,2016,1,1,4.52,197.02,NA,NA,NA,0.04,0.01,0.03,0.01,0.81,NA,0.00242,NA,NA,36.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.11,2016-06-07,"2016-6-7",158
"4548",229,1,7,6,2016,7,7,4.55,198.39,NA,NA,NA,0.06,0.01,0.01,0.03,0.55,NA,0.00241,NA,NA,36.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.13,2016-06-07,"2016-6-7",158
"4549",229,1,7,6,2016,15,15,4.51,196.56,NA,NA,NA,0,0,0,0.02,1.11,NA,0.00242,NA,NA,36.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.15,2016-06-07,"2016-6-7",158
"4550",229,1,7,6,2016,25,25,4.42,192.62,NA,NA,NA,0.02,0,0.01,0,0.31,NA,0.00243,NA,NA,37.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.19,2016-06-07,"2016-6-7",158
"4551",229,1,7,6,2016,35,35,4.45,193.96,NA,NA,NA,0.03,0.04,0.05,0.01,0,NA,0.00244,NA,NA,36.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,0.41,2016-06-07,"2016-6-7",158
"4552",229,1,7,6,2016,55,55,3.89,169.81,NA,NA,NA,0.03,0.74,1.56,0.12,0.65,NA,0.00243,NA,NA,36.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.6,2016-06-07,"2016-6-7",158
"4553",229,1,7,6,2016,75,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-07,"2016-6-7",158
"4554",229,1,7,6,2016,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-07,"2016-6-7",158
"4555",229,1,7,6,2016,130,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-07,"2016-6-7",158
"4556",229,1,7,6,2016,160,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-07,"2016-6-7",158
"4557",229,1,7,6,2016,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-07,"2016-6-7",158
"4558",229,1,7,6,2016,240,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-07,"2016-6-7",158
"4559",229,1,7,6,2016,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-07,"2016-6-7",158
"4560",229,1,7,6,2016,300,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-07,"2016-6-7",158
"4561",229,1,7,6,2016,350,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-07,"2016-6-7",158
"4562",229,1,7,6,2016,400,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-07,"2016-6-7",158
"4563",229,1,7,6,2016,500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-07,"2016-6-7",158
"4564",229,1,7,6,2016,750,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-07,"2016-6-7",158
"4565",229,1,7,6,2016,1310,1310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-07,"2016-6-7",158
"4567",230,1,20,9,2016,1,0.7,4.59,200.35,NA,NA,NA,0.08,0,0,0,2.47,8.064,NA,NA,NA,36.84,NA,36.356,28.673,23.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.503,0.15,0.15,2016-09-20,"2016-9-20",263
"4568",230,1,20,9,2016,7,5.4,4.5,196.4,NA,NA,NA,0.17,0,0,0,2.59,8.064,0.00241,2073,440,36.831,NA,36.257,28.213,23.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.242,0.13,0.14,2016-09-20,"2016-9-20",263
"4569",230,1,20,9,2016,15,14,4.48,195.4,NA,NA,NA,0.06,0,0,0,1.16,8.062,0.00241,2077,415,36.747,NA,36.468,26.511,23.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417,0.14,0.15,2016-09-20,"2016-9-20",263
"4570",230,1,20,9,2016,25,23.3,4.52,197.09,NA,NA,NA,0.02,0,0,0,2.14,7.982,0.00241,2127,499,36.824,NA,36.409,25.474,24.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.493,0.16,0.17,2016-09-20,"2016-9-20",263
"4571",230,1,20,9,2016,35,34.5,4.23,184.35,NA,NA,NA,0,0.01,0.07,0.01,1.7,7.962,0.00241,2136,501,36.868,NA,36.573,24.203,24.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,0.2,0.28,2016-09-20,"2016-9-20",263
"4572",230,1,20,9,2016,55,54.1,3.46,150.74,NA,NA,NA,0.03,0.38,4.02,0.19,1.84,7.959,0.00242,2142,491,36.928,NA,36.719,23.449,25.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174,0.65,0.92,2016-09-20,"2016-9-20",263
"4573",230,1,20,9,2016,75,75.3,3.42,148.99,NA,NA,NA,0,0.25,4.64,0.21,2.15,7.953,0.00242,2146,490,36.952,NA,36.625,22.995,25.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053,0.16,0.31,2016-09-20,"2016-9-20",263
