"","Cruise_ID","Leg","lon","lat","Date","Day","days","Month","Year","Depth_target","Depth_real","O2_ml_L","O2_ml_L_Q","O2_umol_kg","O2_umol_kg_Q","SiOH4_Cumana","SiOH4_Cumana_Q","PO4_Cumana","PO4_Cumana_Q","NO3_Cumana","NO3_Cumana_Q","NH4","NH4_Q","NO2","NO2_Q","NO3_NO2","NO3_NO2_Q","PO4","PO4_Q","SiOH4","SiOH4_Q","pH","pH_Q","Alkalinity","Alkalinity_Q","TCO2","TCO2_Q","fCO2","fCO2_Q","sal_bot","sal_bot_Q","sal_bot_corr","sal_bot_corr_Q","sal_ctd","sal_ctd_Q","Temp","Temp_Q","Sigma_t","Sigma_t_Q","TPP","TPP_Q","PIP","PIP_Q","POC_ug_L","POC_ug_L_Q","PON_ug_L","PON_ug_L_Q","CtoN_part","CtoN_part_Q","POC_ug_kg","POC_ug_kg_Q","PON_ug_kg","PON_ug_kg_Q","DON_USF_uM","DON_USF_uM_Q","DOP_USF_uM","DOP_USF_uM_Q","DOC","DOC_Q","TOC","TOC_Q","PriPro","PriPro_Q","Chl","Chl_Q","Phaeo","Phaeo_Q"
"1921","93HG_100",1,-64.67,10.5,2004-05-13,13,133,5,2004,7,NA,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.08",0,"0.00",0,"0.01",0,"0.02",0,"0.00",0,NA,0,"0.002405",0,NA,0,NA,0,37.001,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,0,"11.16",0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,0,NA,9,NA,9
"1922","93HG_100",1,-64.67,10.5,2004-05-13,13,133,5,2004,15,NA,NA,0,"197.96",0,NA,9,9.96920996838687e+36,9,NA,9,"0.12",0,"0.02",0,"0.02",0,"0.03",0,"0.00",0,NA,0,"0.002419",0,NA,0,NA,0,37.004,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,0,NA,9,NA,9
"1923","93HG_100",1,-64.67,10.5,2004-05-13,13,133,5,2004,25,NA,NA,0,"159.29",0,NA,9,9.96920996838687e+36,9,NA,9,"0.48",0,"0.33",0,NA,0,"0.22",0,"1.11",0,NA,0,"0.002410",0,NA,0,NA,0,36.95,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,"122.01",0,"10.85",0,NA,0,"119.07",0,"10.59",0,NA,9,NA,9,NA,9,NA,9,"0.33",0,NA,9,NA,9
"1924","93HG_100",1,-64.67,10.5,2004-05-13,13,133,5,2004,35,NA,NA,0,"145.14",0,NA,9,9.96920996838687e+36,9,NA,9,"0.15",0,"0.27",0,NA,0,"0.29",0,"1.92",0,NA,0,"0.002411",0,NA,0,NA,0,36.984,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,"0.05",0,NA,9,NA,9
"1925","93HG_100",1,-64.67,10.5,2004-05-13,13,133,5,2004,55,NA,NA,0,"143.77",0,NA,9,9.96920996838687e+36,9,NA,9,"0.09",0,"0.12",0,NA,0,"0.33",0,NA,0,NA,0,"0.002401",0,NA,0,NA,0,37.003,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,"155.08",0,NA,0,"18.93",0,"151.34",0,NA,0,NA,9,NA,9,NA,9,NA,9,"0.00",0,NA,9,NA,9
"1926","93HG_100",1,-64.67,10.5,2004-05-13,13,133,5,2004,75,NA,NA,0,"144.46",0,NA,9,9.96920996838687e+36,9,NA,9,"0.08",0,"0.12",0,NA,0,"0.33",0,NA,0,NA,0,"0.002402",0,NA,0,NA,0,36.913,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,"0.06",0,NA,9,NA,9
"1927","93HG_100",1,-64.67,10.5,2004-05-13,13,133,5,2004,100,NA,NA,0,"135.97",0,NA,9,9.96920996838687e+36,9,NA,9,"0.15",0,"0.04",0,NA,0,"0.42",0,NA,0,NA,0,"0.002404",0,NA,0,NA,0,36.861,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,"0.01",0,NA,9,NA,9
"1928","93HG_100",1,-64.67,10.5,2004-05-13,13,133,5,2004,130,NA,NA,0,"112.38",0,NA,9,9.96920996838687e+36,9,NA,9,"0.17",0,"0.02",0,"10.37",0,"0.68",0,NA,0,NA,0,"0.002395",0,NA,0,NA,4,36.68,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,0,"11.44",0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1929","93HG_100",1,-64.67,10.5,2004-05-13,13,133,5,2004,160,NA,"1.60",0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.20",0,"0.02",0,"12.25",0,"1.15",0,"13.27",0,NA,0,"0.002386",0,NA,0,NA,4,36.513,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"1.98",0,"11.19",0,NA,0,"1.93",0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1930","93HG_100",1,-64.67,10.5,2004-05-13,13,133,5,2004,200,201.3,"0.18",0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.75",0,"0.02",0,NA,0,"1.90",0,NA,0,NA,9,"0.002401",9,NA,9,NA,9,36.397,0,NA,9,NA,0,17.839,0,26.395,0,NA,9,NA,9,"101.94",0,NA,0,"14.10",0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1931","93HG_100",1,-64.67,10.5,2004-05-13,13,133,5,2004,222,222.811,"0.08",0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.84",0,"0.00",0,"0.06",0,NA,0,NA,0,NA,9,"0.002403",9,NA,9,NA,9,36.445,0,NA,9,NA,0,17.772,0,26.404,0,NA,9,NA,9,NA,0,NA,0,"11.07",0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1932","93HG_100",1,-64.67,10.5,2004-05-13,13,133,5,2004,250,252.052,"0.05",0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.27",0,"0.18",0,NA,0,"1.85",0,NA,0,NA,9,"0.002413",9,NA,9,NA,9,36.425,0,NA,9,NA,0,17.689,0,26.407,0,NA,9,NA,9,NA,0,NA,0,"12.69",0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1933","93HG_100",1,-64.67,10.5,2004-05-13,13,133,5,2004,300,304.329,"0.00",0,"0.00",0,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.00",0,"0.05",0,NA,0,NA,0,NA,9,"0.002406",9,NA,9,NA,9,36.345,0,NA,9,NA,0,17.556,0,26.426,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1934","93HG_100",1,-64.67,10.5,2004-05-13,13,133,5,2004,350,355.508,"0.00",0,"0.00",0,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.00",0,"0.02",0,NA,0,NA,0,NA,9,"0.002406",9,NA,9,NA,9,36.604,8,NA,9,NA,0,17.492,0,26.424,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1935","93HG_100",1,-64.67,10.5,2004-05-13,13,133,5,2004,400,405.591,"0.00",0,"0.00",0,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.00",0,"0.04",0,NA,0,NA,0,NA,9,"0.002422",9,NA,9,NA,9,36.327,0,NA,9,NA,0,17.422,0,26.428,0,NA,9,NA,9,"117.64",0,NA,0,"17.42",0,"114.81",0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1936","93HG_100",1,-64.67,10.5,2004-05-13,13,133,5,2004,500,505.823,NA,9,NA,9,NA,9,9.96920996838687e+36,9,NA,9,"13.21",0,"0.00",0,"0.07",0,NA,0,NA,0,NA,9,"0.002430",9,NA,9,NA,9,36.363,4,NA,9,NA,0,17.301,0,26.44,0,NA,9,NA,9,NA,0,"1.98",0,NA,0,NA,0,"1.93",0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1937","93HG_100",1,-64.67,10.5,2004-05-13,13,133,5,2004,750,756.617,NA,9,NA,9,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.00",0,"0.07",0,NA,0,NA,0,NA,9,"0.002452",9,NA,9,NA,9,36.25,0,NA,9,NA,0,17.169,0,26.443,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1938","93HG_100",1,-64.67,10.5,2004-05-13,13,133,5,2004,1310,1307.148,NA,9,NA,9,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.00",0,"0.05",0,NA,0,NA,0,NA,9,"0.002485",9,NA,9,NA,9,36.239,0,NA,9,NA,0,17.204,0,26.423,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1939","93HG_101",1,-64.67,10.5,2004-06-08,8,159,6,2004,1,2.62,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.13",0,"0.03",0,"0.06",0,"0.03",0,"0.01",0,NA,0,"0.002399",0,NA,0,NA,0,36.784,0,NA,9,NA,0,26.186,0,24.311,0,NA,9,NA,9,"167.96",0,"14.85",0,"13.20",0,"163.92",0,"14.49",0,NA,9,NA,9,NA,9,NA,9,"1.26",0,0.195,0,0.144,0
"1940","93HG_101",1,-64.67,10.5,2004-06-08,8,159,6,2004,7,6.93,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.15",0,"0.03",0,"0.06",0,"0.03",0,"0.24",0,NA,0,"0.002413",0,NA,0,NA,0,36.78,0,NA,9,NA,0,25.424,0,24.57,0,NA,9,NA,9,NA,0,NA,0,"11.97",0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,"1.93",0,0.188,0,0.14,0
"1941","93HG_101",1,-64.67,10.5,2004-06-08,8,159,6,2004,15,16.14,NA,0,"193.44",0,NA,9,9.96920996838687e+36,9,NA,9,"0.17",0,"0.02",0,"0.06",0,"0.06",0,"0.61",0,NA,0,"0.002445",8,NA,0,NA,0,36.846,0,NA,9,NA,0,24.797,0,24.84,0,NA,9,NA,9,"108.38",0,"13.36",0,NA,0,"105.76",0,"13.03",0,NA,9,NA,9,NA,9,NA,9,"1.16",0,0.18,0,0.158,0
"1942","93HG_101",1,-64.67,10.5,2004-06-08,8,159,6,2004,25,24.42,NA,0,"190.36",0,NA,9,9.96920996838687e+36,9,NA,9,"0.19",0,"0.02",0,"0.06",0,"0.06",0,"0.47",0,NA,0,"0.002415",0,NA,0,NA,0,36.887,0,NA,9,NA,0,24.517,0,24.916,0,NA,9,NA,9,NA,0,"12.42",0,NA,0,NA,0,"12.12",0,NA,9,NA,9,NA,9,NA,9,"0.73",0,0.175,0,0.225,0
"1943","93HG_101",1,-64.67,10.5,2004-06-08,8,159,6,2004,35,34.66,NA,0,"185.82",0,NA,9,9.96920996838687e+36,9,NA,9,"0.25",0,"0.03",0,"0.05",0,"0.06",0,"0.01",0,NA,0,"0.002420",0,NA,0,NA,0,36.936,0,NA,9,NA,0,24.146,0,25.078,0,NA,9,NA,9,"119.10",0,"19.52",0,NA,0,"116.23",0,"19.05",0,NA,9,NA,9,NA,9,NA,9,"0.48",0,0.416,0,0.588,0
"1944","93HG_101",1,-64.67,10.5,2004-06-08,8,159,6,2004,55,55.87,NA,0,"142.74",0,NA,9,9.96920996838687e+36,9,NA,9,"0.33",0,"0.13",0,NA,0,"0.30",0,"1.78",0,NA,0,"0.002416",0,NA,0,NA,0,36.976,0,NA,9,NA,0,22.791,0,25.487,0,NA,9,NA,9,NA,0,NA,0,"10.13",0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,"0.20",0,0.175,0,0.242,0
"1945","93HG_101",1,-64.67,10.5,2004-06-08,8,159,6,2004,75,75.39,NA,0,"146.47",0,NA,9,9.96920996838687e+36,9,NA,9,"0.23",0,"0.20",0,NA,0,"0.33",0,NA,0,NA,0,"0.002417",0,NA,0,NA,0,36.922,0,NA,9,NA,0,22.175,0,25.624,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,"0.10",0,0.099,0,0.449,0
"1946","93HG_101",1,-64.67,10.5,2004-06-08,8,159,6,2004,100,100.36,NA,0,"138.14",0,NA,9,9.96920996838687e+36,9,NA,9,"0.31",0,"0.11",0,NA,0,"0.41",0,NA,0,NA,0,"0.002401",0,NA,0,NA,0,36.872,0,NA,9,NA,0,21.306,0,25.839,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,"0.00",0,0.071,0,0.227,0
"1947","93HG_101",1,-64.67,10.5,2004-06-08,8,159,6,2004,130,130.54,NA,0,"130.24",0,NA,9,9.96920996838687e+36,9,NA,9,"0.33",0,"0.07",0,NA,0,"0.51",0,NA,0,NA,0,"0.002394",0,NA,0,NA,0,36.771,0,NA,9,NA,0,20.378,0,26.014,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1948","93HG_101",1,-64.67,10.5,2004-06-08,8,159,6,2004,160,161.49,NA,0,"103.93",0,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.01",0,"10.65",0,"0.72",0,NA,0,NA,0,"0.002389",0,NA,0,NA,0,36.659,0,NA,9,NA,0,19.296,0,26.176,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1949","93HG_101",1,-64.67,10.5,2004-06-08,8,159,6,2004,200,199.23,"0.64",0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.76",0,"0.04",0,"11.25",0,"1.34",0,NA,0,NA,0,"0.002399",0,NA,0,NA,0,36.459,0,NA,9,NA,0,18.19,0,26.347,0,NA,9,NA,9,NA,0,NA,0,"11.49",0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1950","93HG_101",1,-64.67,10.5,2004-06-08,8,159,6,2004,250,250.8,"0.02",0,"0.94",0,NA,9,9.96920996838687e+36,9,NA,9,"0.86",0,"0.63",4,"0.00",4,"0.99",0,NA,0,NA,0,"0.002403",0,NA,0,NA,0,36.377,0,NA,9,NA,0,17.711,0,26.403,0,NA,9,NA,9,NA,0,NA,0,"10.19",0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1951","93HG_101",1,-64.67,10.5,2004-06-08,8,159,6,2004,260,260.62,"0.02",0,"0.82",0,NA,9,9.96920996838687e+36,9,NA,9,"1.72",0,"0.02",0,"0.12",0,NA,0,NA,0,NA,0,"0.002417",0,NA,0,NA,0,36.372,0,NA,9,NA,0,17.671,0,26.407,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1952","93HG_101",1,-64.67,10.5,2004-06-08,8,159,6,2004,300,300.32,"0.00",0,"0.00",0,NA,9,9.96920996838687e+36,9,NA,9,"1.85",0,"0.01",0,"0.11",0,NA,0,NA,0,NA,0,"0.002416",0,NA,0,NA,0,36.354,0,NA,9,NA,0,17.591,0,26.413,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1953","93HG_101",1,-64.67,10.5,2004-06-08,8,159,6,2004,350,351.47,"0.00",0,"0.00",0,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.04",0,"0.03",0,NA,0,NA,0,NA,0,"0.002417",0,NA,0,NA,0,36.345,0,NA,9,NA,0,17.536,0,26.418,0,NA,9,NA,9,NA,0,"11.52",0,NA,0,NA,0,"11.24",0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1954","93HG_101",1,-64.67,10.5,2004-06-08,8,159,6,2004,400,402.02,"0.00",0,"0.00",0,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.00",0,"0.10",0,NA,0,NA,0,NA,0,"0.002427",0,NA,0,NA,0,36.325,0,NA,9,NA,0,17.447,0,26.425,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1955","93HG_101",1,-64.67,10.5,2004-06-08,8,159,6,2004,500,502.37,NA,9,NA,9,NA,9,9.96920996838687e+36,9,NA,9,"13.26",0,"0.01",0,"0.09",0,NA,0,NA,0,NA,0,"0.002441",0,NA,0,NA,0,36.297,0,NA,9,NA,0,17.292,0,26.437,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1956","93HG_101",1,-64.67,10.5,2004-06-08,8,159,6,2004,750,753.32,NA,9,NA,9,NA,9,9.96920996838687e+36,9,NA,9,"19.29",0,"0.00",0,"0.10",0,NA,0,NA,0,NA,0,"0.002462",0,NA,0,NA,0,36.259,0,NA,9,NA,0,17.182,0,26.438,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1957","93HG_101",1,-64.67,10.5,2004-06-08,8,159,6,2004,1310,1308.03,NA,9,NA,9,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.01",0,"0.09",0,NA,0,NA,0,NA,0,"0.002502",0,NA,0,"1050.5",0,36.24,0,NA,9,NA,0,17.205,0,26.421,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"1958","93HG_102",1,-64.67,10.5,2004-07-07,7,188,7,2004,1,2.27,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.15",0,"0.03",0,"0.00",0,"0.02",0,"0.00",0,NA,0,"0.002409",0,NA,0,NA,0,36.936,0,NA,9,NA,0,25.732,0,24.572,0,NA,9,NA,9,"175.68",0,"15.86",0,"12.92",0,"171.45",0,"15.48",0,NA,0,"0.16",8,NA,9,NA,9,NA,0,0.205,0,0.097,0
"1959","93HG_102",1,-64.67,10.5,2004-07-07,7,188,7,2004,7,7.77,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.00",0,"0.06",0,"0.00",0,"0.02",0,"0.17",0,NA,0,"0.002424",0,NA,0,NA,0,36.937,0,NA,9,NA,0,25.078,0,24.782,0,NA,9,NA,9,NA,0,NA,0,"11.55",0,NA,0,NA,0,NA,0,"0.13",8,NA,9,NA,9,NA,0,0.245,0,0.155,0
"1960","93HG_102",1,-64.67,10.5,2004-07-07,7,188,7,2004,15,14.82,NA,0,"189.39",0,NA,9,9.96920996838687e+36,9,NA,9,"0.39",0,"0.02",0,"0.01",0,"0.03",0,"0.65",0,NA,0,"0.002422",0,NA,0,NA,0,36.953,0,NA,9,NA,0,24.413,0,25.012,0,NA,9,NA,9,"139.54",0,"17.79",0,NA,0,"136.17",0,"17.36",0,NA,0,"0.13",8,NA,9,NA,9,NA,0,0.335,0,0.211,0
"1961","93HG_102",1,-64.67,10.5,2004-07-07,7,188,7,2004,25,24.88,NA,0,"164.30",0,NA,9,9.96920996838687e+36,9,NA,9,"0.19",0,"0.51",0,"1.33",0,"0.13",0,"1.11",0,NA,0,"0.002453",8,NA,0,NA,0,36.955,0,NA,9,NA,0,23.131,0,25.394,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,"0.17",8,NA,9,NA,9,NA,0,0.777,0,0.983,0
"1962","93HG_102",1,-64.67,10.5,2004-07-07,7,188,7,2004,35,35.05,NA,0,"145.67",0,NA,9,9.96920996838687e+36,9,NA,9,"0.14",0,"0.83",0,NA,0,"0.27",0,"1.74",0,NA,0,"0.002431",0,NA,0,NA,0,36.961,0,NA,9,NA,0,22.512,0,25.551,0,NA,9,NA,9,"112.92",0,"14.24",0,NA,0,"110.19",0,"13.90",0,NA,0,"0.09",8,NA,9,NA,9,"0.84",0,0.533,0,0.731,0
"1963","93HG_102",1,-64.67,10.5,2004-07-07,7,188,7,2004,55,55.69,NA,0,"130.03",0,NA,9,9.96920996838687e+36,9,NA,9,"0.00",0,"0.21",0,NA,0,"0.35",0,NA,0,NA,0,"0.002411",0,NA,0,NA,0,36.841,0,NA,9,NA,0,21.187,0,25.847,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,"0.18",8,NA,9,NA,9,"0.37",0,0.741,0,0.621,0
"1964","93HG_102",1,-64.67,10.5,2004-07-07,7,188,7,2004,75,75.01,NA,0,"124.79",0,NA,9,9.96920996838687e+36,9,NA,9,"0.15",0,"0.11",0,NA,0,"0.55",0,NA,0,NA,0,"0.002410",0,NA,0,NA,0,36.769,0,NA,9,NA,0,20.355,0,26.013,0,NA,9,NA,9,NA,0,NA,0,"10.10",0,NA,0,NA,0,NA,0,"0.11",8,NA,9,NA,9,"0.00",0,0.094,0,0.18,0
"1965","93HG_102",1,-64.67,10.5,2004-07-07,7,188,7,2004,100,100.83,NA,0,"110.32",0,NA,9,9.96920996838687e+36,9,NA,9,"0.35",0,"0.06",0,NA,0,"0.56",0,NA,0,NA,0,"0.002404",0,NA,0,NA,0,36.674,0,NA,9,NA,0,19.659,0,26.128,0,NA,9,NA,9,NA,0,NA,0,"11.47",0,NA,0,NA,0,NA,0,"0.19",8,NA,9,NA,9,"0.00",0,0.044,0,0.072,0
"1966","93HG_102",1,-64.67,10.5,2004-07-07,7,188,7,2004,130,130.67,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.25",0,"0.06",0,"10.93",0,"0.77",0,NA,0,NA,0,"0.002398",0,NA,0,NA,0,36.624,0,NA,9,NA,0,19.183,0,26.206,0,NA,9,NA,9,NA,0,NA,0,"10.75",0,NA,0,NA,0,NA,0,"0.14",8,NA,9,NA,9,NA,9,NA,9,NA,9
"1967","93HG_102",1,-64.67,10.5,2004-07-07,7,188,7,2004,160,161.01,"1.40",0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.12",0,"0.06",0,"11.65",0,"1.22",0,"15.23",0,NA,0,"0.002394",0,NA,0,NA,0,36.522,0,NA,9,NA,0,18.499,0,26.309,0,NA,9,NA,9,NA,0,NA,0,"11.81",0,NA,0,NA,0,NA,0,"0.00",8,NA,9,NA,9,NA,9,NA,9,NA,9
"1968","93HG_102",1,-64.67,10.5,2004-07-07,7,188,7,2004,200,198.96,"0.27",0,"11.59",0,NA,9,9.96920996838687e+36,9,NA,9,"0.33",0,"0.06",0,NA,0,"1.77",0,NA,0,NA,0,"0.002408",0,NA,0,NA,0,36.431,0,NA,9,NA,0,18.03,0,26.375,0,NA,9,NA,9,NA,0,NA,0,"16.24",0,NA,0,NA,0,NA,0,"0.00",8,NA,9,NA,9,NA,9,NA,9,NA,9
"1969","93HG_102",1,-64.67,10.5,2004-07-07,7,188,7,2004,250,249.46,"0.03",0,"1.47",0,NA,9,9.96920996838687e+36,9,NA,9,"0.18",0,"1.25",8,NA,0,"1.77",0,NA,0,NA,0,"0.002417",0,NA,0,NA,0,36.406,0,NA,9,NA,0,17.791,0,26.404,0,NA,9,NA,9,NA,0,NA,0,"11.79",0,NA,0,NA,0,NA,0,"0.02",8,NA,9,NA,9,NA,9,NA,9,NA,9
"1970","93HG_102",1,-64.67,10.5,2004-07-07,7,188,7,2004,260,260.97,"0.03",0,"1.21",0,NA,9,9.96920996838687e+36,9,NA,9,"0.44",0,"0.02",0,"0.04",0,NA,0,NA,0,NA,0,"0.002416",0,NA,0,NA,0,36.393,0,NA,9,NA,0,17.721,0,26.412,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,"0.69",8,NA,9,NA,9,NA,9,NA,9,NA,9
"1971","93HG_102",1,-64.67,10.5,2004-07-07,7,188,7,2004,300,299.07,"0.00",0,"0.08",0,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.03",0,"0.04",0,NA,0,NA,0,NA,0,"0.002417",0,NA,0,NA,0,36.385,0,NA,9,NA,0,17.611,0,26.422,0,NA,9,NA,9,NA,0,NA,0,"10.07",0,NA,0,NA,0,NA,0,"0.03",8,NA,9,NA,9,NA,9,NA,9,NA,9
"1972","93HG_102",1,-64.67,10.5,2004-07-07,7,188,7,2004,350,349.05,"0.00",0,"0.00",0,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.01",0,"0.04",0,NA,0,NA,0,NA,0,"0.002424",0,NA,0,NA,0,36.345,0,NA,9,NA,0,17.528,0,26.427,0,NA,9,NA,9,NA,0,NA,0,"10.67",0,NA,0,NA,0,NA,0,"0.14",8,NA,9,NA,9,NA,9,NA,9,NA,9
"1973","93HG_102",1,-64.67,10.5,2004-07-07,7,188,7,2004,400,399.8,"0.00",0,"0.00",0,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.03",0,"0.03",0,NA,0,NA,0,NA,0,"0.002427",0,NA,0,NA,0,36.335,0,NA,9,NA,0,17.462,0,26.432,0,NA,9,NA,9,NA,0,NA,0,"10.61",0,NA,0,NA,0,NA,0,"0.27",8,NA,9,NA,9,NA,9,NA,9,NA,9
"1974","93HG_102",1,-64.67,10.5,2004-07-07,7,188,7,2004,500,498.78,NA,9,NA,9,NA,9,9.96920996838687e+36,9,NA,9,"12.94",0,"0.01",0,"0.03",0,NA,0,NA,0,NA,0,"0.002467",8,NA,4,NA,0,36.302,0,NA,9,NA,0,17.304,0,26.442,0,NA,9,NA,9,NA,0,NA,0,"13.14",0,NA,0,NA,0,NA,0,"0.10",8,NA,9,NA,9,NA,9,NA,9,NA,9
"1975","93HG_102",1,-64.67,10.5,2004-07-07,7,188,7,2004,750,748.74,NA,9,NA,9,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.02",0,"0.04",0,NA,0,NA,0,NA,0,"0.002483",0,NA,0,NA,0,36.264,0,NA,9,NA,0,17.173,0,26.443,0,NA,9,NA,9,NA,0,NA,0,"18.38",0,NA,0,NA,0,NA,0,"0.03",8,NA,9,NA,9,NA,9,NA,9,NA,9
"1976","93HG_102",1,-64.67,10.5,2004-07-07,7,188,7,2004,1310,1312.57,NA,9,NA,9,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.01",0,"0.04",0,NA,0,NA,0,NA,0,"0.002503",0,NA,0,"1048.2",0,36.244,0,NA,9,NA,0,17.207,0,26.418,0,NA,9,NA,9,NA,0,NA,0,"16.25",0,NA,0,NA,0,NA,0,"0.18",8,NA,9,NA,9,NA,9,NA,9,NA,9
"1977","93HG_103",1,-64.67,10.5,2004-08-10,10,222,8,2004,1,2.116,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.12",0,"0.04",0,"0.00",0,"0.03",0,"0.76",0,NA,0,"0.002320",4,"1996.6",0,NA,0,36.71,0,NA,9,NA,0,25.464,0,24.489,0,NA,9,NA,9,"131.18",0,"14.00",0,"10.93",0,"128.02",0,"13.67",0,NA,0,"0.20",8,NA,9,NA,9,NA,0,0.301,0,0.183,0
