Cruise,Leg,Day,Month,Year,Depth_target,Depth_real,O2_ml_L,O2_umol_kg,SiOH4_Cumana,  PO4_Cumana,NO3_Cumana,NH4 ,NO2 ,NO3NO2 ,PO4,SiOH4,pH,Alkalinity,TCO2,fCO2,Salinity_bott,Salinity_bottcorr,Salinity_ctd,Temp_ctd,Sigma-t_ctd,TPP,PIP,POC,PN,C/N part.,POC,PN,DON_USF,DOP_USF,DOC,TOC,PriPro,Chl,Phaeo,,
174,1,09,11,2010,300,300.9,0.00,0.00,-9999,-9999,-9999,0.20,0.04 ,0.12 ,2.37 ,47.89 ,7.620,0.002432,2318.9,978.6,36.364,-9999,36.358,17.695,26.388,14.73,2.51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
174,1,09,11,2010,350,351.3,0.00,0.00,-9999,-9999,-9999,7.14,0.02 ,1.08 ,3.07 ,54.51 ,7.611,0.002436,2326.2,997.6,36.343,-9999,36.340,17.582,26.402,14.61,0.97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,60.29,-9999,-9999,-9999,,
174,1,09,11,2010,400,401.6,0.00,0.00,-9999,-9999,-9999,11.67,0.03 ,0.20 ,3.48 ,61.00 ,7.610,0.002422,2311.6,989.0,36.320,-9999,36.320,17.471,26.414,3.01,0.94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
174,1,09,11,2010,500,500.0,-9999,-9999,-9999,-9999,-9999,13.71 ,0.02 ,0.18 ,3.57 ,71.79 ,7.602,0.002476,2368.0,1029.2,36.296,-9999,36.295,17.356,26.423,17.07,1.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
174,1,09,11,2010,750,749.4,-9999,-9999,-9999,-9999,-9999,17.52 ,0.01 ,0.18 ,3.81 ,83.74 ,7.594,0.002493,2387.5,1054.6,36.260,-9999,36.263,17.239,26.426,5.35,0.67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,88.83,-9999,-9999,-9999,,
174,1,09,11,2010,1310,1311.6,-9999,-9999,-9999,-9999,-9999,19.92 ,0.02 ,0.23 ,4.13 ,95.56 ,7.570,0.002503,2406.4,1128.3,36.250,-9999,36.247,17.270,26.407,11.21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,60.90,-9999,-9999,-9999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,3,08,12,2010,1,2.1,4.67,203.96,-9999,-9999,-9999,0.98 ,0.03 ,0.03 ,0.06 ,2.65 ,8.071,0.002368,2037.2,426.5,36.132,-9999,36.134,28.216,23.177,35.15,8.57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,80.50,-9999,1.65,0.21,0.16,,
175,3,08,12,2010,7,6.5,4.64,202.47,-9999,-9999,-9999,5.02 ,0.06 ,6.81 ,0.26 ,2.84 ,8.070,0.002365,2034.1,422.1,36.131,-9999,36.124,27.951,23.256,26.03,5.30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.83,0.21,0.18,,
175,3,08,12,2010,15,14.5,4.42,192.76,-9999,-9999,-9999,0.69 ,0.02 ,0.34 ,0.08 ,3.08 ,8.072,0.002362,2031.0,417.0,36.118,-9999,36.120,27.772,23.312,33.47,9.99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.76,0.15,0.21,,
175,3,08,12,2010,25,24.6,4.31,188.02,-9999,-9999,-9999,0.49 ,0.06 ,0.06 ,0.08 ,2.37 ,8.056,0.002374,2050.3,424.9,36.294,-9999,36.351,27.039,23.723,49.37,8.41,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.82,0.87,0.87,,
175,3,08,12,2010,35,35.3,3.21,139.98,-9999,-9999,-9999,0.92 ,0.13 ,3.87 ,0.32 ,4.21 ,7.984,0.002399,2114.5,507.7,36.569,-9999,36.576,26.147,24.177,24.00,1.98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,78.92,-9999,0.86,0.38,0.76,,
175,3,08,12,2010,55,55.0,3.77,164.32,-9999,-9999,-9999,1.52 ,0.07 ,3.63 ,0.26 ,3.34 ,7.975,0.002404,2123.6,488.4,36.728,-9999,36.731,24.529,24.794,12.64,3.36,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.01,0.10,0.33,,
175,3,08,12,2010,75,75.2,2.97,129.47,-9999,-9999,-9999,0.81 ,0.04 ,6.04 ,0.41 ,4.64 ,7.937,0.002407,2146.8,505.8,36.816,-9999,36.811,22.730,25.386,5.97,1.38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,59.32,-9999,0.01,0.04,0.09,,
175,3,08,12,2010,100,99.6,2.56,111.33,-9999,-9999,-9999,1.19 ,0.04 ,8.14 ,0.60 ,6.30 ,7.881,0.002402,2172.9,557.1,36.741,-9999,36.740,21.355,25.721,5.46,0.86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.13,0.02,0.04,,
175,3,08,12,2010,130,130.3,1.96,85.18,-9999,-9999,-9999,0.51 ,0.03 ,10.93 ,1.25 ,19.12 ,7.812,0.002396,2201.0,626.0,36.615,-9999,36.614,19.675,26.079,10.61,2.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,59.48,-9999,-9999,-9999,-9999,,
175,3,08,12,2010,160,161.9,1.01,43.77,-9999,-9999,-9999,0.00 ,0.01 ,8.46 ,0.72 ,10.38 ,7.722,0.002393,2240.6,762.4,36.488,-9999,36.487,18.617,26.256,1.58,1.23,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
175,3,08,12,2010,200,201.1,0.22,9.76,-9999,-9999,-9999,0.53 ,0.02 ,1.21 ,1.20 ,27.74 ,7.645,0.002401,2280.2,921.2,36.427,-9999,36.426,18.167,26.323,2.76,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,55.42,-9999,-9999,-9999,-9999,,
175,3,08,12,2010,230,234.4,0.03,1.10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,35.03 ,7.628,0.002411,2298.0,958.7,36.393,-9999,36.390,17.921,26.357,35.03,20.69,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
175,3,08,12,2010,250,250.4,0.03,1.13,-9999,-9999,-9999,1.27 ,0.02 ,0.38 ,2.55 ,36.92 ,7.632,0.002385,2268.0,933.7,36.243,-9999,36.382,17.862,26.365,89.17,71.47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,57.19,-9999,-9999,-9999,-9999,,
175,3,08,12,2010,300,301.0,0.00,0.00,-9999,-9999,-9999,5.15 ,0.00 ,0.25 ,2.79 ,49.23 ,7.616,0.002441,2329.2,991.8,36.360,-9999,36.355,17.675,26.391,12.67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
175,3,08,12,2010,350,349.9,-9999,-9999,-9999,-9999,-9999,8.01 ,0.01 ,0.05 ,3.15 ,55.84 ,7.612,0.002425,2314.6,989.5,36.334,-9999,36.338,17.571,26.403,10.72,2.42,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,51.91,-9999,-9999,-9999,,
175,3,08,12,2010,400,401.8,-9999,-9999,-9999,-9999,-9999,8.97 ,0.00 ,0.15 ,3.08 ,60.62 ,7.612,0.002337,2228.8,951.4,36.325,-9999,36.326,17.513,26.409,7.20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
175,3,08,12,2010,500,501.0,-9999,-9999,-9999,-9999,-9999,12.27 ,0.00 ,0.80 ,2.87 ,70.77 ,7.600,0.002438,2332.4,1017.6,36.293,-9999,36.293,17.346,26.423,4.78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
175,3,08,12,2010,750,751.3,-9999,-9999,-9999,-9999,-9999,17.22 ,0.00 ,0.15 ,3.82 ,83.00 ,7.588,0.002503,2399.5,1073.7,36.262,-9999,36.263,17.246,26.425,8.85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,58.52,-9999,-9999,-9999,,
175,3,08,12,2010,1310,1310.6,-9999,-9999,-9999,-9999,-9999,20.13 ,0.00 ,0.15 ,3.34 ,100.98 ,7.570,0.002510,2413.5,1131.3,36.248,-9999,36.247,17.274,26.406,15.22,2.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,56.82,-9999,-9999,-9999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1,11,01,2011,1,2.3,4.88,212.81,-9999,-9999,-9999,0.05 ,0.09 ,0.00 ,0.00 ,0.93 ,8.083,0.002412,2064.3,380.0,36.717,-9999,36.7146,25.809,24.388,46.13,11.16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,73.29,-9999,-9999,0.95,0.59,,
176,1,11,01,2011,7,5.7,4.89,213.16,-9999,-9999,-9999,0.13 ,0.10 ,0.00 ,0.07 ,0.77 ,8.085,0.002433,2081.8,381.2,36.743,-9999,36.7147,25.805,24.389,48.13,6.89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.90,0.64,,
176,1,11,01,2011,15,13.6,4.68,204.12,-9999,-9999,-9999,0.38 ,0.06 ,0.00 ,0.03 ,1.02 ,8.069,0.002412,2072.9,386.6,36.758,-9999,36.7197,25.241,24.568,72.90,5.94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.89,0.69,,
176,1,11,01,2011,25,23.9,3.29,143.53,-9999,-9999,-9999,0.02 ,0.20 ,4.94 ,0.27 ,2.98 ,7.978,0.002423,2137.9,476.4,36.829,-9999,36.8355,23.923,25.055,34.15,6.40,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.23,5.29,,
176,1,11,01,2011,35,33.2,3.38,147.16,-9999,-9999,-9999,0.09 ,0.29 ,4.69 ,0.24 ,2.80 ,7.982,0.002410,2123.7,467.6,36.843,-9999,36.848,23.880,25.077,22.71,2.44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,60.74,-9999,-9999,0.24,0.58,,
176,1,11,01,2011,55,53.9,3.37,147.00,-9999,-9999,-9999,0.13 ,0.13 ,4.73 ,0.23 ,2.87 ,7.979,0.002409,2124.3,465.6,36.867,-9999,36.8724,23.578,25.185,13.50,1.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.19,0.53,,
176,1,11,01,2011,75,73.9,3.37,146.77,-9999,-9999,-9999,0.08 ,0.06 ,5.03 ,0.25 ,2.76 ,7.966,0.002408,2131.5,473.3,36.897,-9999,36.8955,23.090,25.346,13.11,2.56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,57.93,-9999,-9999,0.13,0.28,,
176,1,11,01,2011,100,101.7,2.84,123.85,-9999,-9999,-9999,0.16 ,0.05 ,8.37 ,0.51 ,5.10 ,7.908,0.002392,2149.1,513.1,36.754,-9999,36.7538,21.259,25.758,16.14,3.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.05,0.10,,
176,1,11,01,2011,130,131.2,2.58,112.25,-9999,-9999,-9999,0.35 ,0.05 ,9.92 ,0.66 ,7.14 ,7.871,0.002386,2164.0,541.2,36.598,-9999,36.6543,20.106,25.996,9.90,3.87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.74,-9999,-9999,-9999,-9999,,
176,1,11,01,2011,160,159.7,1.66,72.31,-9999,-9999,-9999,0.22 ,0.04 ,12.15 ,1.02 ,12.13 ,7.773,0.002383,2207.7,678.0,36.573,-9999,36.5544,19.183,26.163,9.19,9.76,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
176,1,11,01,2011,200,199.7,0.46,20.20,-9999,-9999,-9999,0.19 ,0.04 ,10.69 ,1.55 ,23.31 ,7.669,0.002383,2252.7,861.9,36.446,-9999,36.4445,18.280,26.309,8.41,0.56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,53.92,-9999,-9999,-9999,-9999,,
176,1,11,01,2011,240,241.2,0.04,1.62,-9999,-9999,-9999,1.17 ,0.02 ,0.00 ,2.69 ,37.67 ,7.624,0.002411,2296.6,968.3,36.401,-9999,36.3975,17.950,26.355,37.03,25.10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,57.83,-9999,-9999,-9999,-9999,,
176,1,11,01,2011,250,252.0,0.03,1.46,-9999,-9999,-9999,0.00 ,0.01 ,0.76 ,1.46 ,34.47 ,7.631,0.002398,2282.4,943.3,36.386,-9999,36.387,17.876,26.366,83.65,55.90,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
176,1,11,01,2011,300,301.0,0.00,0.00,-9999,-9999,-9999,4.45 ,0.01 ,0.00 ,2.83 ,46.65 ,7.619,0.002431,2318.2,980.1,36.363,-9999,36.3629,17.708,26.389,15.16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
176,1,11,01,2011,350,352.6,0.00,0.00,-9999,-9999,-9999,8.03 ,0.00 ,0.00 ,3.05 ,55.41 ,7.613,0.002428,2317.5,989.4,36.342,-9999,36.342,17.581,26.404,14.48,0.79,-9999,-9999,-9999,-9999,-9999,-9999,-9999,51.99,-9999,-9999,-9999,-9999,,
176,1,11,01,2011,400,403.9,0.00,0.00,-9999,-9999,-9999,10.72 ,0.01 ,0.00 ,3.19 ,61.21 ,7.603,0.002450,2342.0,1020.8,36.328,-9999,36.3249,17.486,26.414,8.03,1.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
176,1,11,01,2011,500,504.6,-9999,-9999,-9999,-9999,-9999,15.30 ,0.00 ,0.00 ,3.43 ,71.03 ,7.595,0.002483,2377.2,1050.7,36.301,-9999,36.2949,17.342,26.426,9.64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
176,1,11,01,2011,750,751.7,-9999,-9999,-9999,-9999,-9999,21.15 ,0.01 ,0.00 ,3.69 ,83.97 ,7.584,0.002499,2397.4,1084.2,36.266,-9999,36.2644,17.237,26.428,10.42,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,51.08,-9999,-9999,-9999,-9999,,
176,1,11,01,2011,1310,1309.0,-9999,-9999,-9999,-9999,-9999,26.52 ,0.00 ,0.00 ,3.96 ,94.32 ,7.570,0.002506,2409.6,1129.3,36.250,-9999,36.2509,17.274,26.409,11.71,0.77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,54.30,-9999,-9999,-9999,-9999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,1,08,02,2011,1,2.2,5.35,232.95,-9999,-9999,-9999,0.39 ,0.04 ,0.00 ,0.02 ,5.43 ,8.078,0.002414,2068.9,369.6,36.793,-9999,36.795,24.742,24.777,101.60,15.98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.17,-9999,11.68,2.76,1.28,,
177,1,08,02,2011,7,7.3,5.51,240.22,-9999,-9999,-9999,0.05 ,0.02 ,0.00 ,0.02 ,4.25 ,8.082,0.002418,2069.9,353.9,36.798,-9999,36.802,23.909,25.033,97.68,9.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.02,2.10,1.84,,
177,1,08,02,2011,15,15.3,4.98,216.96,-9999,-9999,-9999,0.22 ,0.04 ,0.00 ,0.02 ,2.80 ,8.052,0.002418,2088.6,382.6,36.804,-9999,36.801,23.711,25.092,91.47,21.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.77,2.87,1.26,,
177,1,08,02,2011,25,25.3,4.71,205.20,-9999,-9999,-9999,0.58 ,0.03 ,1.52 ,0.08 ,6.68 ,8.028,0.002421,2106.5,408.0,36.792,-9999,36.796,23.575,25.128,116.34,21.20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.17,2.04,0.77,,
177,1,08,02,2011,35,33.8,4.64,202.02,-9999,-9999,-9999,0.22 ,0.03 ,0.31 ,0.05 ,1.72 ,8.031,0.002418,2102.1,400.8,36.791,-9999,36.832,23.375,25.214,146.24,20.24,-9999,-9999,-9999,-9999,-9999,-9999,-9999,117.21,-9999,0.02,0.24,0.23,,
177,1,08,02,2011,55,54.6,2.85,124.05,-9999,-9999,-9999,0.35 ,0.16 ,8.91 ,0.54 ,10.43 ,7.895,0.002400,2163.9,526.2,36.730,-9999,36.719,20.906,25.829,33.25,3.44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00,0.09,0.15,,
177,1,08,02,2011,75,74.6,2.62,113.91,-9999,-9999,-9999,0.01 ,0.05 ,9.80 ,0.66 ,10.06 ,7.869,0.002396,2173.9,547.4,36.666,-9999,36.665,20.160,25.990,20.00,3.61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,57.31,-9999,-9999,0.07,0.13,,
177,1,08,02,2011,100,99.7,2.56,111.51,-9999,-9999,-9999,0.05 ,0.02 ,10.02 ,0.72 ,7.85 ,7.858,0.002389,2172.9,549.9,36.626,-9999,36.613,19.601,26.099,17.50,6.27,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.03,0.06,,
177,1,08,02,2011,130,130.0,2.65,115.38,-9999,-9999,-9999,0.40 ,0.03 ,10.46 ,0.73 ,10.44 ,7.854,0.002383,2169.3,547.7,36.573,-9999,36.571,19.292,26.147,28.75,2.86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,54.79,-9999,-9999,-9999,-9999,,
177,1,08,02,2011,160,162.0,2.37,103.23,-9999,-9999,-9999,0.03 ,0.02 ,10.77 ,0.87 ,11.89 ,7.827,0.002386,2185.6,580.1,36.525,-9999,36.521,18.869,26.218,5.77,2.50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
177,1,08,02,2011,200,200.1,0.71,30.74,-9999,-9999,-9999,0.00 ,0.02 ,9.73 ,1.52 ,27.00 ,7.689,0.002391,2252.1,820.2,36.437,-9999,36.443,18.274,26.309,10.24,2.43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,52.42,-9999,-9999,-9999,-9999,,
177,1,08,02,2011,240,241.7,0.01,0.42,-9999,-9999,-9999,1.22 ,0.02 ,0.00 ,2.58 ,36.73 ,7.628,0.002417,2300.9,960.2,36.391,-9999,36.394,17.936,26.356,31.07,6.60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,54.62,-9999,-9999,-9999,-9999,,
177,1,08,02,2011,250,249.8,0.00,0.00,-9999,-9999,-9999,2.21 ,0.01 ,0.05 ,2.64 ,40.00 ,7.624,0.002418,2303.9,968.9,36.390,-9999,36.387,17.885,26.364,67.13,39.59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
177,1,08,02,2011,300,300.9,0.00,0.00,-9999,-9999,-9999,4.29 ,0.00 ,0.00 ,2.88 ,44.54 ,7.615,0.002424,2313.3,988.4,36.363,-9999,36.365,17.727,26.385,18.30,2.97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
177,1,08,02,2011,350,352.1,0.00,0.00,-9999,-9999,-9999,7.50 ,0.00 ,0.14 ,3.09 ,51.80 ,7.611,0.002435,2324.6,998.3,36.341,-9999,36.345,17.604,26.401,12.77,2.82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,51.58,-9999,-9999,-9999,-9999,,
177,1,08,02,2011,400,401.5,0.00,0.00,-9999,-9999,-9999,10.25 ,0.01 ,0.05 ,3.26 ,61.65 ,7.607,0.002446,2337.1,1009.6,36.326,-9999,36.327,17.507,26.411,13.18,3.42,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
177,1,08,02,2011,500,501.7,-9999,-9999,-9999,-9999,-9999,15.11 ,0.01 ,0.35 ,3.51 ,67.86 ,7.597,0.002460,2354.7,1035.9,36.296,-9999,36.294,17.346,26.424,13.92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
177,1,08,02,2011,750,750.9,-9999,-9999,-9999,-9999,-9999,21.20 ,0.00 ,0.14 ,3.82 ,81.88 ,7.583,0.002482,2380.8,1079.4,36.269,-9999,36.263,17.238,26.427,18.79,1.23,-9999,-9999,-9999,-9999,-9999,-9999,-9999,54.32,-9999,-9999,-9999,-9999,,
177,1,08,02,2011,1310,1309.6,-9999,-9999,-9999,-9999,-9999,26.80 ,0.03 ,0.16 ,4.10 ,92.11 ,7.570,0.002513,2415.7,1132.2,36.250,-9999,36.249,17.274,26.407,15.20,1.59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,56.27,-9999,-9999,-9999,-9999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1,15,03,2011,1,2.4,4.59,200.08,-9999,-9999,-9999,0.71 ,0.05 ,0.01 ,0.04 ,0.47,8.027,0.002419,2105.6,441.6,36.795,-9999,36.878,25.506,24.605,52.69,7.21,114.49,14.17,9.42,111.73,13.83,-9999,-9999,71.11,-9999,2.92,0.23,0.17,,
178,1,15,03,2011,7,8.1,4.60,200.29,-9999,-9999,-9999,0.51 ,0.02 ,0.01 ,0.02 ,0.22,8.022,0.002422,2110.7,446.0,36.880,-9999,36.876,25.389,24.640,51.45,8.10,120.85,15.94,8.85,117.94,15.55,-9999,-9999,-9999,-9999,-9999,0.26,0.16,,
178,1,15,03,2011,15,13.5,4.55,198.20,-9999,-9999,-9999,0.03 ,0.01 ,0.00 ,0.01 ,2.19,8.044,0.002422,2097.4,416.2,36.871,-9999,36.870,25.210,24.691,45.26,6.07,112.38,15.05,8.71,109.67,14.68,-9999,-9999,-9999,-9999,2.00,0.25,0.18,,
178,1,15,03,2011,25,23.6,4.34,189.32,-9999,-9999,-9999,0.04 ,0.01 ,0.00 ,0.02 ,0.33,8.019,0.002423,2114.4,428.4,36.791,-9999,36.812,24.133,24.974,40.07,8.75,118.66,15.50,8.93,115.80,15.13,-9999,-9999,-9999,-9999,1.76,0.33,0.40,,
178,1,15,03,2011,35,33.1,3.29,143.08,-9999,-9999,-9999,0.09 ,0.51 ,4.30 ,0.23 ,1.97,7.954,0.002413,2142.6,484.1,36.855,-9999,36.862,22.763,25.415,36.94,2.92,75.05,12.81,6.84,73.24,12.50,-9999,-9999,63.06,-9999,0.81,0.56,0.30,,
178,1,15,03,2011,55,53.6,2.99,130.13,-9999,-9999,-9999,0.17 ,0.14 ,8.06 ,0.45 ,2.80,7.906,0.002411,2168.0,520.4,36.792,-9999,36.790,21.271,25.783,23.36,7.05,46.46,6.78,8.00,45.34,6.61,-9999,-9999,-9999,-9999,0.03,0.23,0.25,,
178,1,15,03,2011,75,74.2,3.03,131.73,-9999,-9999,-9999,0.05 ,0.07 ,8.43 ,0.46 ,3.31,7.880,0.002404,2175.5,544.7,36.794,-9999,36.754,20.708,25.910,16.93,2.77,31.08,5.72,6.34,30.33,5.58,-9999,-9999,62.27,-9999,0.00,0.17,0.25,,
178,1,15,03,2011,100,98.4,2.47,107.61,-9999,-9999,-9999,0.05 ,0.05 ,10.42 ,0.68 ,5.50,7.842,0.002392,2183.5,587.8,36.684,-9999,36.675,20.156,25.999,17.25,3.20,21.11,3.99,6.17,20.60,3.89,-9999,-9999,-9999,-9999,-9999,0.13,0.22,,
178,1,15,03,2011,130,130.3,2.31,100.73,-9999,-9999,-9999,0.15 ,0.04 ,11.07 ,0.81 ,7.51,7.828,0.002392,2190.4,594.4,36.602,-9999,36.600,19.486,26.119,18.52,6.18,53.54,5.57,11.21,52.25,5.44,-9999,-9999,55.83,-9999,-9999,-9999,-9999,,
178,1,15,03,2011,160,161.9,2.15,93.42,-9999,-9999,-9999,0.01 ,0.04 ,11.47 ,0.90 ,8.84,7.802,0.002389,2201.0,623.4,36.530,-9999,36.532,18.946,26.207,9.95,1.95,28.59,3.30,10.10,27.91,3.22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
178,1,15,03,2011,200,200.0,0.52,22.66,-9999,-9999,-9999,0.33 ,0.04 ,10.00 ,1.56 ,24.37,7.673,0.002389,2256.8,853.5,36.456,-9999,36.438,18.235,26.315,15.76,1.53,40.51,5.30,8.92,39.54,5.17,-9999,-9999,50.66,-9999,-9999,-9999,-9999,,
178,1,15,03,2011,225,225.2,0.13,5.63,-9999,-9999,-9999,0.00 ,0.03 ,5.85 ,1.69 ,34.47 ,7.631,0.002392,2276.7,948.4,36.411,-9999,36.415,18.077,26.337,92.98,87.75,118.37,8.02,17.21,115.52,7.83,-9999,-9999,50.44,-9999,-9999,-9999,-9999,,
178,1,15,03,2011,250,250.0,0.03,1.35,-9999,-9999,-9999,0.51 ,0.01 ,0.09 ,2.41 ,35.38 ,-9999,0.002410,-9999,-9999,36.400,-9999,36.395,17.941,26.356,18.47,3.64,47.58,5.83,9.53,46.43,5.69,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
178,1,15,03,2011,300,301.8,0.00,0.00,-9999,-9999,-9999,3.88 ,0.01 ,0.08 ,2.79 ,43.94 ,7.616,0.002420,2308.4,985.6,36.367,-9999,36.370,17.769,26.379,14.63,1.83,154.72,7.50,24.07,150.99,7.32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
178,1,15,03,2011,350,350.0,0.00,0.00,-9999,-9999,-9999,6.49 ,0.01 ,0.12 ,2.98 ,51.24 ,7.606,0.002430,2322.5,1011.4,36.356,-9999,36.352,17.650,26.395,25.35,-9999,97.01,7.58,14.94,94.67,7.39,-9999,-9999,51.83,-9999,-9999,-9999,-9999,,
178,1,15,03,2011,400,400.4,0.00,0.00,-9999,-9999,-9999,9.83 ,0.00 ,0.12 ,3.20 ,59.23 ,7.609,0.002451,2340.6,1006.7,36.332,-9999,36.330,17.520,26.410,15.08,3.28,57.62,6.45,10.43,56.23,6.29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
178,1,15,03,2011,500,500.2,-9999,-9999,-9999,-9999,-9999,14.71 ,0.01 ,0.14 ,3.40 ,70.43 ,7.591,0.002458,2354.5,1051.4,36.301,-9999,36.295,17.352,26.423,17.95,-9999,23.65,4.20,6.57,23.08,4.10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
178,1,15,03,2011,750,750.4,-9999,-9999,-9999,-9999,-9999,20.46 ,0.00 ,0.15 ,3.74 ,83.03 ,7.584,0.002484,2382.1,1077.6,36.264,-9999,36.264,17.244,26.426,15.30,2.04,63.45,5.57,13.29,61.92,5.44,-9999,-9999,63.11,-9999,-9999,-9999,-9999,,
178,1,15,03,2011,1310,1311.2,-9999,-9999,-9999,-9999,-9999,26.65 ,0.00 ,0.16 ,4.03 ,95.13 ,7.570,0.002511,2413.9,1131.4,36.249,-9999,36.249,17.276,26.407,13.24,1.39,45.10,5.53,9.52,44.01,5.39,-9999,-9999,55.98,-9999,-9999,-9999,-9999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1,12,04,2011,1,2.3,5.06,220.56,-9999,-9999,-9999,0.16 ,0.02 ,0.00 ,0.06 ,1.56 ,8.059,0.002409,2076.5,388.2,36.808,-9999,36.799,24.663,24.804,51.37,6.18,175.35,25.35,8.07,171.12,24.74,-9999,-9999,71.52,-9999,1.16,0.08,0.17,,
