time,u100,v100,u10n,u10,v10n,v10,si10,d2m,t2m,p140209,anor,isor,bfi,bld,blh,chnk,cdir,cbh,cdww,cape,cin,cp,crr,csf,csfr,uvb,dctb,lgws,ewss,e,fal,flsr,fsr,p140208,zust,gwd,hcc,cvh,istl1,istl2,istl3,istl4,i10fg,iews,ilspf,ie,inss,ishf,kx,lblt,cl,dl,licd,lict,lmld,lmlt,lshf,ltlt,lsm,lsp,lspf,lsrr,lsf,lssfr,lai_hv,lai_lv,lcc,cvl,magss,hmax,mbld,mcpr,mcsr,mdts,mdww,megwss,metss,mer,mgwd,mlspf,mlspr,mlssr,mmtss,mngwss,mntss,mpts,mpww,mper,mror,msl,mser,msr,msmr,msqs,mssror,msdrswrf,msdrswrfcs,msdwlwrf,msdwlwrfcs,msdwswrf,msdwswrfcs,msdwuvrf,mslhf,msnlwrf,msnlwrfcs,msnswrf,msnswrfcs,msror,msshf,mtdwswrf,mtnlwrf,mtnlwrfcs,mtnswrf,mtnswrfcs,mtpr,dndza,mvimd,mwd,p140122,p140125,p140128,mwp,mp1,p1ps,p1ww,p2ps,p2ww,p140123,p140126,p140129,mp2,mcc,dndzn,wmb,alnid,alnip,phioc,phiaw,tauoc,mgws,nsss,dwi,wind,z,pp1d,tmax,pev,ptype,ro,siconc,sst,swh,shts,shww,p140121,p140124,p140127,src,skt,slor,asn,rsn,sd,es,sf,smlt,stl1,stl2,stl3,stl4,slt,sdfor,sdor,ssro,slhf,ssr,ssrc,str,strc,sp,sro,sshf,ssrdc,ssrd,strdc,strd,tsn,tisr,tsr,tsrc,ttr,ttrc,tcc,tciw,tclw,tco3,tcrw,tcsw,tcslw,tcw,tcwv,tp,fdir,totalx,tplb,tplt,tvh,tvl,ust,aluvd,aluvp,vst,p80.162,p79.162,p85.162,p82.162,p81.162,p84.162,p87.162,p83.162,p86.162,p90.162,p88.162,p73.162,p69.162,p67.162,p65.162,p77.162,p75.162,p71.162,p64.162,p59.162,p53.162,p92.162,p91.162,p89.162,p74.162,p70.162,p68.162,p66.162,p78.162,p76.162,p72.162,p61.162,p62.162,p54.162,p60.162,p63.162,vimd,swvl1,swvl2,swvl3,swvl4,wdw,dwps,dwww,wsk,wsp,wss,deg0l
1990-12-31 18:00:00,,,,,,,,,,,,,,184757.5,,,18758336.0,1834.8848,,,,3.5263023e-05,0.0,0.0,0.0,2391644.0,31.455412,-2.4296875,-9968.8125,-0.0029821172,,,,,0.321096,-4.6034937,,,,,,,11.205973,,0.06680298,,,,3.9775562,,,,,,,,,,,3.931088e-05,5533.4805,2.9802322e-07,0.0,0.0,,,,,11311.641,,2.1377954,4.0845168e-07,0.0,,,6.2823296e-05,-0.11546421,-3.451643e-05,-7.6634446e-05,0.064037964,4.6025514e-07,0.0,0.13093126,-5.841255e-06,-0.054478288,,,2.5320332e-09,0.0,,-3.929017e-10,0.0,0.0,,0.0,188.50676,217.10716,381.59473,374.344,237.97868,257.4662,27.681595,-86.31709,-63.681885,-68.864716,225.62177,240.35612,0.0,0.1378479,367.11157,-289.61133,-296.21655,311.06885,325.5161,8.5680847e-07,-0.82602197,6.0610066e-05,,,,,,,,,,,,,,,,-0.82482207,,,,,,,0.2109375,-4708.074,,,,,,1.4156103e-07,0.9449463,0.0,,,,,,,,,,,,,,,1.8626451e-09,0.0,0.0,,,,,,,,0.0,-7457888.0,19493884.0,20767024.0,-5502305.0,-5949787.0,,0.0,12217.0,22245104.0,20561488.0,32342976.0,32969840.0,,31718496.0,26876176.0,28124880.0,-25022352.0,-25593392.0,,,,,,,0.00059023965,,,7.447973e-05,16287075.0,34.324593,40.09097,54.02568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2368407,,,,,,,,,,,5117.449
1991-01-01 00:00:00,-9.357248,-4.2869215,-7.5144176,-7.4602003,-3.632738,-3.6150675,8.522613,295.01636,297.77844,1.1597643,0.78539824,0.0,0.09165573,,664.2427,0.016085964,,,0.0010895501,98.146545,,,,,,,,,,,0.05999886,-10.791265,0.00016921957,0.50167847,,,0.21528143,0.0,271.45996,271.45972,271.45972,271.45996,,-0.108608544,,-3.3180724e-05,-0.052012324,0.16586304,,297.9148,0.0,401.0296,-6.534911e-21,271.4593,49.260895,297.91467,0.65000147,297.9148,0.027737975,,,,,,0.0,0.0,0.048975337,0.0,,1.7713737,,,,33.85927,60.852417,,,,,,,,,,,6.086259,3.5074234,,,101372.555,,,,0.006085686,,,,,,,,,,,,,,,,,,,,,,,,49.27339,45.15889,142.03249,197.15585,4.6783495,3.8830986,5.2337112,3.1367073,4.695863,2.864441,7.3816013,10.3466835,10.615212,3.4402533,0.11869931,,147.0,0.059996802,0.060006365,-2.2442474,3.24613,0.94560766,,,62.4617,6.4052734,20.268448,5.206586,4.1925325,,,,0.0,297.87885,0.9242551,0.548502,0.7094372,0.45701015,0.08430278,0.0114515945,-6.573902e-23,297.80176,9.999996e-05,0.8800034,99.999985,0.0,,,,297.8789,297.91858,297.9187,297.9182,0.0,0.0,0.0,,,,,,,101348.06,,,,,,,297.87817,,,,,,0.319452,0.0009133874,0.020497225,0.0051101185,0.0004677355,0.0002893015,,33.238464,33.216217,,,,,,0.0,7.0,-0.07385337,0.060008936,0.059993327,-0.044382066,-2.699153e-09,-1.0952044e-06,-699.82764,1.3646622,-0.00032938085,2.4293608e-05,-2.755196e-11,504.35693,-131.43408,0.0092985,-0.1361317,-300785660.0,-11044667000.0,-3051400.0,-35754.863,-0.03732221,-12091494000.0,-296.41724,695.416,642383.2,10334.652,1.061275e-05,0.007787887,0.015725434,-401964800.0,-2371643600.0,-498132.94,-8632.164,0.0006114168,-2898135300.0,-49.667953,2690306300.0,2773374700.0,2669438.0,2690088700.0,2774019600.0,,-1.204201e-06,4.9151568e-06,6.194168e-07,0.0,0.49765074,0.35825986,0.32326704,0.014598846,2.8361607,0.034333892,
1991-01-31 18:00:00,,,,,,,,,,,,,,158519.12,,,20298848.0,2298.2852,,,398.36536,2.6440845e-05,0.0,0.0,0.0,2598736.0,23.560287,0.921875,-7629.578,-0.0014926135,,,,,0.27587318,-3.6159172,,,,,,,9.85716,,0.07420349,,,,14.322052,,,,,,,,,,,4.54602e-05,5670.6187,6.4074993e-07,0.0,0.0,,,,,8852.369,,1.8355751,3.0189273e-07,0.0,,,-3.683567e-05,-0.08832878,-1.7274942e-05,-2.2198263e-05,0.06563865,5.226737e-07,0.0,0.10241857,4.5478344e-05,-0.04624796,,,2.0227162e-09,0.0,,-1.4551915e-11,0.0,0.0,,0.0,203.20633,234.93651,384.04492,378.55298,256.47455,278.86108,30.077957,-43.203796,-56.868027,-62.52597,243.89243,261.2008,0.0,5.0581512,397.58948,-285.64185,-291.25854,337.87817,354.66406,8.2435e-07,-0.7568204,3.247546e-05,,,,,,,,,,,,,,,,-0.75397766,,,,,,,5.0507812,-3995.0,,,,,,1.4156103e-07,0.8557129,0.0,,,,,,,,,,,,,,,-1.1175871e-08,0.0,0.0,,,,,,,,0.0,-3732413.0,21072228.0,22567648.0,-4913355.0,-5402153.0,,0.0,436648.0,24094080.0,22159312.0,32706880.0,33181744.0,,34351600.0,29192368.0,30643152.0,-24679392.0,-25164784.0,,,,,,,0.0043946104,,,7.066813e-05,17557156.0,36.58591,32.913986,47.631744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8059595,,,,,,,,,,,4920.2266
1991-02-01 00:00:00,-8.683628,-4.377268,-6.3753185,-6.4189596,-3.6084661,-3.6423159,7.632043,295.2539,297.41382,1.1579609,0.78539824,0.0,0.0983572,,465.42554,0.014719218,,,0.0010067301,138.30106,,,,,,,,,,,0.06000128,-10.6509495,0.00013716525,0.32269287,,,0.12834328,0.0,271.46088,271.45996,271.45996,271.45996,,-0.08280182,,-1.5873899e-05,-0.04478872,5.627411,,297.09076,0.0,401.0296,-1.4948517e-20,271.4599,49.261364,297.09076,0.6500016,297.09064,0.027737975,,,,,,0.0,0.0,0.04666745,0.0,,1.4514418,,,,37.55504,56.911804,,,,,,,,,,,5.4271727,3.0858145,,,101275.1,,,,0.004771131,,,,,,,,,,,,,,,,,,,,,,,,47.938965,62.8387,223.5374,179.06374,4.4154224,3.6897058,4.6781874,2.7665663,4.2364655,2.4962769,6.212517,8.655095,12.4235115,3.2807446,0.110797286,,147.0,0.05998637,0.059987113,-2.0207977,2.6801224,0.9642204,,,58.286682,5.536865,20.268448,5.023796,4.0053644,,,,0.0,297.0938,0.76023704,0.48430836,0.5307774,0.4127785,0.080016494,0.014209654,-3.1366774e-24,297.04224,9.999996e-05,0.87999994,99.999985,0.0,,,,297.094,297.0896,297.09045,297.08997,0.0,0.0,0.0,,,,,,,101250.56,,,,,,,297.0935,,,,,,0.24523914,0.0014546155,0.020451207,0.0050110146,0.000486463,0.0012542929,,37.172836,37.149124,,,,,,0.0,7.0,-0.05673182,0.0600012,0.05999747,-0.038392324,-6.5129484e-08,-1.0856911e-06,-379.9182,2.6082287,0.00023567723,-1.215357e-05,1.5750456e-10,358.14713,-50.7229,0.014350418,-0.023962438,3339470000.0,2025872400.0,6500729.0,15037.086,-0.035822753,4775860000.0,-237.93823,377.7544,758193.4,10324.762,-2.0364769e-06,0.008188704,0.06018287,-295888640.0,-287140350.0,-55616.312,-1585.5701,-6.8116264e-05,-577253600.0,2.1034393,2689848600.0,2782746400.0,2668040.0,2689645600.0,2783515000.0,,-6.9275853e-07,-2.8095974e-06,7.562513e-06,0.0,0.49201792,0.37944305,0.32667452,0.013441265,3.230503,0.030741554,
1991-02-28 18:00:00,,,,,,,,,,,,,,134222.5,,,22119552.0,2040.9578,,,270.16687,5.7697936e-05,6.7055225e-07,0.0,0.0,2847747.0,24.042542,-3.4960938,-7289.9883,-0.0015324855,,,,,0.26826984,-3.1853104,,,,,,,9.605196,,0.08668518,,,,13.535759,,,,,,,,,,,4.350186e-05,6820.7705,6.556511e-07,0.0,0.0,,,,,8461.186,,1.5525658,6.6549427e-07,0.0,,,0.00011527538,-0.08432758,-1.7737111e-05,-9.0682326e-05,0.078951076,5.126937e-07,0.0,0.097872734,3.993511e-06,-0.044526577,,,-6.548362e-10,0.0,,-7.094059e-11,0.0,0.0,,0.0,223.20544,256.01324,384.45068,379.13647,279.04202,301.91626,32.960297,-44.353714,-57.199112,-62.71608,266.01062,283.5082,0.0,4.0681458,425.67755,-284.7334,-292.77185,365.02905,381.833,1.1845766e-06,-0.8174855,2.9225586e-05,,,,,,,,,,,,,,,,-0.816188,,,,,,,-0.671875,-3847.6836,,,,,,8.940697e-08,0.8991699,0.0,,,,,,,,,,,,,,,1.6298145e-09,0.0,0.0,,,,,,,,0.0,-3832254.0,22983552.0,24495344.0,-4942290.0,-5418428.0,,0.0,351560.0,26085424.0,24109152.0,32757328.0,33216560.0,,36778196.0,31538416.0,32990384.0,-24600944.0,-25295648.0,,,,,,,0.0021751474,,,0.000101717495,19285012.0,36.7539,30.050858,39.81897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.524531,,,,,,,,,,,5152.8203
1991-03-01 00:00:00,-8.372169,-4.1970606,-6.1784573,-6.216816,-3.4771605,-3.5035877,7.394334,295.36523,297.47437,1.1570187,0.78539824,0.0,0.08793926,,463.48218,0.014454853,,,0.0009941515,109.94455,,,,,,,,,,,0.06000212,-10.600977,0.00013035181,0.3451233,,,0.26963037,0.0,271.45972,271.45996,271.45996,271.45996,,-0.07865405,,-1.6422811e-05,-0.042372048,4.4741364,,297.20184,0.0,401.0296,-2.726758e-20,271.46054,49.260895,297.2022,0.65000135,297.20197,0.027737975,,,,,,0.0,0.0,0.051977556,0.0,,1.4613533,,,,33.987045,55.90384,,,,,,,,,,,5.773861,3.1398592,,,101198.06,,,,0.00469968,,,,,,,,,,,,,,,,,,,,,,,,45.462006,47.074783,127.4182,201.62666,4.63183,3.7768812,4.8755894,2.7775898,4.3671856,2.406311,5.8313427,9.66656,8.962963,3.3336067,0.091110244,,147.0,0.060005777,0.06000268,-1.9935455,2.62844,0.96476305,,,57.818436,5.3987656,20.268448,5.676278,4.1074,,,,0.0,297.20926,0.7649141,0.5075927,0.51641464,0.41559052,0.10798961,0.024869855,-1.3840672e-23,297.17017,9.999996e-05,0.87999946,99.999985,0.0,,,,297.20935,297.20117,297.2008,297.20093,0.0,0.0,0.0,,,,,,,101174.06,,,,,,,297.20898,,,,,,0.34521598,0.0023607812,0.016467635,0.0053324793,0.00044281821,0.002230276,,36.86168,36.840378,,,,,,0.0,7.0,-0.05516845,0.059996497,0.060017522,-0.038288597,-1.6195327e-07,-9.1592574e-07,-496.36768,4.808817,0.00013556937,-5.0615636e-06,2.115294e-10,451.26904,-58.66382,0.029191017,-0.048979104,2601845200.0,-285118720.0,1299213.6,6250.452,-0.047207545,1795840800.0,-208.81812,493.53198,576221.7,10316.836,-8.70923e-08,0.01264279,0.018433511,20157184.0,-1111670800.0,617952.4,-3497.4023,-0.0005542801,-1148181200.0,-23.043243,2690211600.0,2782332000.0,2668454.0,2689994200.0,2782915000.0,,-1.6624408e-06,-1.4330203e-05,-4.2256142e-06,0.0,0.49024427,0.34896827,0.37697774,0.0123150945,3.2158356,0.028415427,
1991-03-31 18:00:00,,,,,,,,,,,,,,136694.12,,,22581936.0,2606.4016,,,354.98526,1.0033204e-05,1.0430813e-07,0.0,0.0,2876384.0,17.82537,-1.8203125,-7717.797,-0.0015869106,,,,,0.2765996,-1.5670033,,,,,,,9.866873,,0.07814026,,,,26.135523,,,,,,,,,,,4.1648826e-05,5727.296,6.2584877e-07,0.0,0.0,,,,,8871.953,,1.5822768,1.1344241e-07,0.0,,,5.9604645e-08,-0.089312375,-1.8368824e-05,-3.5246456e-05,0.0662755,4.7494802e-07,0.0,0.102682285,2.3722649e-05,-0.046054125,,,-1.8335413e-09,0.0,,2.419256e-10,0.0,0.0,,0.0,209.5876,261.3645,395.55054,389.09692,276.88647,308.1754,33.291473,-45.937866,-49.487305,-56.82901,264.12524,289.25043,0.0,4.493866,437.78592,-254.90747,-281.85425,369.25952,393.4663,6.004935e-07,-0.79982656,2.8104583e-05,,,,,,,,,,,,,,,,-0.79726034,,,,,,,3.5273438,-3984.8398,,,,,,2.3841858e-07,0.9000244,0.0,,,,,,,,,,,,,,,2.0954758e-09,0.0,0.0,,,,,,,,0.0,-3968880.0,22820248.0,24991104.0,-4275593.0,-4910086.0,,0.0,388043.0,26626368.0,23923040.0,33617904.0,34175630.0,,37824430.0,31904112.0,33995890.0,-22024064.0,-24352320.0,,,,,,,0.00421211,,,5.1343668e-05,18108672.0,40.528965,23.200104,33.160797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4275455,,,,,,,,,,,4863.2573
1991-04-01 00:00:00,-8.777484,-4.3345413,-6.4474487,-6.4835415,-3.5911436,-3.61263,7.6363277,295.93152,298.06055,1.1541681,0.78539824,0.0,0.08983135,,447.7959,0.014869317,,,0.0009964847,231.36836,,,,,,,,,,,0.05999243,-10.6504345,0.00013915663,0.2962036,,,0.58670217,0.0,271.45947,271.45996,271.45996,271.45996,,-0.08447951,,-1.73312e-05,-0.044424772,4.911377,,297.75372,0.0,401.0296,-4.3527058e-20,271.46002,49.26109,297.75372,0.6500011,297.7536,0.027737975,,,,,,0.0,0.0,0.051319294,0.0,,1.4864197,,,,38.23546,56.59944,,,,,,,,,,,5.4375763,3.1581202,,,101175.086,,,,0.004843499,,,,,,,,,,,,,,,,,,,,,,,,48.509872,47.02626,111.77217,205.22725,4.465065,3.7470703,4.7390585,2.8134708,4.3025084,2.4973755,6.3526936,9.093313,10.121883,3.3294573,0.10331419,,147.0,0.05999104,0.06000084,-2.0339508,2.6509075,0.9656326,,,58.29872,5.4319267,20.268448,5.1431055,4.0616903,,,,0.0,297.7523,0.77924716,0.49652398,0.5435647,0.42520803,0.08895081,0.0131546,-2.4794567e-23,297.72278,9.999996e-05,0.8799973,99.999985,0.0,,,,297.75293,297.75354,297.7539,297.7533,0.0,0.0,0.0,,,,,,,101150.875,,,,,,,297.75146,,,,,,0.637896,0.008945342,0.022308197,0.005505819,0.0004526132,0.008114539,,44.124283,44.084473,,,,,,0.0,7.0,-0.058097363,0.06000275,0.059996992,-0.038567275,-4.192416e-07,-1.1347702e-06,-280.5979,5.3791723,0.00013773283,-2.6224443e-06,2.255441e-10,244.26807,-37.904053,0.0781188,-0.055888176,3960913000.0,2404138000.0,4244338.0,18081.29,-0.05507569,5727420400.0,-256.79004,272.31836,629882.56,10314.496,-1.15617095e-05,0.044637978,0.054055095,1254957300.0,3411585300.0,2225146.0,14010.582,0.00094639976,4714588000.0,18.559208,2691202600.0,2801436200.0,2667730.0,2690996700.0,2802087000.0,,-4.8554502e-06,-9.838565e-06,-3.94549e-06,-9.1909044e-27,0.48120087,0.36492586,0.3391502,0.012367308,3.1847992,0.029605463,
1991-04-30 18:00:00,,,,,,,,,,,,,,128894.44,,,22498624.0,3344.5652,,,459.7732,1.9454847e-06,0.0,0.0,0.0,2891900.0,32.1745,2.1992188,-7322.7695,-0.0016466456,,,,,0.26882815,-7.458335,,,,,,,9.615994,,0.06161499,,,,24.658512,,,,,,,,,,,3.0753486e-05,4750.834,3.5762787e-07,0.0,0.0,,,,,8385.684,,1.4915466,2.8610483e-08,0.0,,,-4.708767e-05,-0.08480388,-1.9057275e-05,-0.0001273802,0.054983754,3.4687844e-07,0.0,0.097013,2.8669834e-05,-0.04255736,,,1.2514647e-09,0.0,,3.9108272e-11,0.0,0.0,,0.0,216.46858,260.3988,395.10767,390.21753,280.89825,306.7981,33.470932,-47.66031,-53.29396,-59.908264,267.84302,287.64008,0.0,3.5754547,434.52307,-257.4702,-281.6991,370.69092,389.92212,3.8277358e-07,-0.6589443,2.9027064e-05,,,,,,,,,,,,,,,,-0.65436846,,,,,,,2.3359375,-3681.504,,,,,,1.7881393e-07,0.8602295,0.0,,,,,,,,,,,,,,,2.1187589e-08,0.0,0.0,,,,,,,,0.0,-4117697.0,23141520.0,24851968.0,-4604672.0,-5176043.0,,0.0,308634.0,26507184.0,24269504.0,33714944.0,34137200.0,,37543030.0,32027296.0,33689200.0,-22245408.0,-24338816.0,,,,,,,0.0021315853,,,3.3054e-05,18702932.0,41.055084,45.88176,64.96039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5093203,,,,,,,,,,,5051.75
1991-05-01 00:00:00,-8.547372,-4.171013,-6.2518454,-6.270157,-3.4858942,-3.4970942,7.411847,296.41833,298.52344,1.1517134,0.78539824,0.0,0.09717274,,397.50586,0.014607627,,,0.0009778296,276.03006,,,,,,,,,,,0.059997987,-10.615167,0.00013122562,0.30548096,,,0.65022,0.0,271.4603,271.45996,271.45996,271.45996,,-0.079909325,,-1.792115e-05,-0.041114032,4.0286255,,298.31348,0.0,401.0296,-4.9314912e-20,271.46057,49.2607,298.31366,0.6500018,298.31348,0.027737975,,,,,,0.0,0.0,0.030735206,0.0,,1.4095573,,,,41.243317,56.062943,,,,,,,,,,,5.1495733,3.0422192,,,101176.34,,,,0.004570379,,,,,,,,,,,,,,,,,,,,,,,,50.2231,53.19478,164.4204,181.50696,4.311096,3.6687584,4.534791,2.7192554,4.140395,2.4266968,6.9085035,8.074492,13.885771,3.274169,0.07060535,,147.0,0.05999566,0.060004752,-1.9785919,2.5003996,0.97069377,,,57.340027,5.238015,20.268448,5.011218,3.977376,,,,0.0,298.33878,0.74023175,0.4746682,0.5048311,0.41522932,0.06931001,0.0071759378,-1.679495e-23,298.28174,9.999996e-05,0.87999964,99.999985,0.0,,,,298.3391,298.31104,298.31055,298.31018,0.0,0.0,0.0,,,,,,,101152.0,,,,,,,298.33862,,,,,,0.67835885,0.007613577,0.01636663,0.0055959597,0.000400424,0.006387729,,43.731567,43.701202,,,,,,0.0,7.0,-0.055285394,0.060001075,0.05999709,-0.036043867,-5.0459903e-10,-1.2071814e-06,-236.02124,-0.16491795,2.3534987e-05,-9.086216e-08,4.1000536e-10,180.71362,-55.85132,0.06708577,-0.083444595,1408681700.0,-2863978000.0,-261317.0,-3288.707,-0.08973813,-2109472500.0,-262.34912,236.16235,527298.44,10314.59,-1.3401022e-06,0.029871501,0.033444755,83909500.0,1489370900.0,-270259.2,5003.8525,9.344735e-05,1627043800.0,21.808624,2697299500.0,2806582800.0,2673869.0,2697074400.0,2807112400.0,,5.434732e-06,7.934068e-06,-2.9117373e-06,0.0,0.48149294,0.36815298,0.32899594,0.012545586,3.4261208,0.028923921,
1991-05-31 18:00:00,,,,,,,,,,,,,,107418.92,,,21460336.0,2291.911,,,320.50568,0.00033075517,9.834766e-07,0.0,0.0,2704473.0,29.264523,-8.378906,-6111.2773,-0.0018352666,,,,,0.24069983,-11.083979,,,,,,,8.731867,,0.09213257,,,,24.913141,,,,,,,,,,,0.00015709216,7795.9805,1.7881393e-06,0.0,0.0,,,,,7034.745,,1.2431444,3.829191e-06,0.0,,,-3.71933e-05,-0.07075137,-2.1240005e-05,-0.00023168836,0.090239346,1.820468e-06,0.0,0.08134431,1.6029924e-05,-0.03313303,,,-4.2200554e-10,0.0,,6.002665e-11,0.0,0.0,,0.0,188.56192,248.38568,402.5537,395.625,259.87085,298.50293,31.302307,-53.120926,-49.54059,-57.248444,247.62224,279.3363,0.0,2.2727356,428.6156,-244.34692,-281.07495,350.73193,382.1958,5.639533e-06,-0.68823755,2.5216621e-05,,,,,,,,,,,,,,,,-0.6842373,,,,,,,-1.9509277,-2867.7422,,,,,,-1.6763806e-07,0.881958,0.0,,,,,,,,,,,,,,,5.355105e-09,0.0,0.0,,,,,,,,0.0,-4589601.0,21394520.0,24134976.0,-4280363.0,-4946369.0,,0.0,196460.0,25790800.0,22452976.0,34181664.0,34780480.0,,37032910.0,30303040.0,33022128.0,-21111696.0,-24285200.0,,,,,,,0.005189936,,,0.0004882625,16291474.0,40.698116,40.808655,58.310165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.179411,,,,,,,,,,,5071.039
1991-06-01 00:00:00,-7.5514097,-3.4706545,-5.6313953,-5.6312723,-2.9405622,-2.9403906,6.7919292,296.73328,299.01196,1.151082,0.78539824,0.0,0.077999115,,405.49365,0.013642367,,,0.00094030704,505.41602,,,,,,,,,,,0.06000529,-10.489145,0.000112837835,0.3531494,,,0.69277614,0.0,271.45972,271.45996,271.46033,271.45996,,-0.068849266,,-2.0441046e-05,-0.03293079,2.9647217,,298.9322,0.0,401.0296,-4.0082164e-20,271.4602,49.26101,298.93195,0.6500018,298.9322,0.027737975,,,,,,0.0,0.0,0.07199809,0.0,,1.297055,,,,43.303223,56.649918,,,,,,,,,,,5.1368885,2.9718723,,,101256.68,,,,0.00399103,,,,,,,,,,,,,,,,,,,,,,,,49.843765,45.88159,124.07057,183.77974,4.459159,3.7111912,4.4518833,2.6072645,4.0499945,2.1778564,5.7531424,8.612994,10.954153,3.2850304,0.12763041,,147.0,0.059995975,0.06001513,-1.8554535,2.2518883,0.9756751,,,59.195236,4.835449,20.268448,5.537431,4.04053,,,,0.0,298.93088,0.6826054,0.47031468,0.42322552,0.3994882,0.059238855,0.014496528,-3.376856e-23,298.89722,9.999996e-05,0.8799983,99.999985,0.0,,,,298.93115,298.93213,298.9319,298.93213,0.0,0.0,0.0,,,,,,,101232.25,,,,,,,298.9314,,,,,,0.726671,0.018147547,0.028465897,0.0056896657,0.0016175475,0.019132469,,45.960938,45.893097,,,,,,0.0,7.0,-0.048095047,0.059985198,0.060000833,-0.029811807,-8.3154373e-07,-1.9578029e-06,10.258789,-0.57519627,-0.00030923006,-1.8342063e-05,2.662368e-10,-104.25415,-141.48169,0.084006116,-0.20180511,-1717141500.0,-9940021000.0,-5040593.0,-31881.605,-0.12670678,-12483432000.0,-328.62305,-11.00293,538249.3,10322.844,1.2567829e-05,0.06596656,0.066666484,495016200.0,2436679400.0,235062.5,9050.215,0.00035321288,3043039500.0,44.491653,2700949200.0,2815729200.0,2676991.0,2700755700.0,2816274700.0,,5.122274e-07,5.7328716e-06,-1.4639672e-06,-3.676359e-26,0.48186773,0.33188248,0.3929888,0.010372579,3.5521126,0.025343738,
1991-06-30 18:00:00,,,,,,,,,,,,,,58378.758,,,20668960.0,1498.1837,,,198.7015,0.00037023495,4.23193e-06,0.0,0.0,2660692.0,21.817307,5.125,-3975.8242,-0.0014597576,,,,,0.19328356,-7.9575424,,,,,,,7.2910547,,0.14027405,,,,26.574173,,,,,,,,,,,0.0002120258,11604.781,2.6226044e-06,0.0,0.0,,,,,4615.828,,0.6762103,4.291921e-06,0.0,,,-2.336502e-05,-0.046016812,-1.6892474e-05,-0.00012482071,0.1343165,2.4535416e-06,0.0,0.05337005,9.0714544e-05,-0.022525895,,,-2.3428584e-09,0.0,,1.6279955e-10,0.0,0.0,,0.0,187.5355,239.22444,402.47974,395.7605,256.79083,294.67798,30.795166,-42.243774,-49.554688,-54.635696,244.7273,275.42044,0.0,0.38098145,429.26465,-258.90454,-280.7041,350.3335,380.375,6.7303654e-06,-0.8149793,2.8255716e-05,,,,,,,,,,,,,,,,-0.81425625,,,,,,,-0.1496582,-1947.4336,,,,,,-4.0978193e-08,0.9354248,0.0,,,,,,,,,,,,,,,-3.7252903e-09,0.0,0.0,,,,,,,,0.0,-3650078.0,21144452.0,23796608.0,-4281517.0,-4720395.0,,0.0,32727.0,25460064.0,22186640.0,34194130.0,34774240.0,,37088904.0,30267952.0,32863904.0,-22369328.0,-24252736.0,,,,,,,0.008592993,,,0.0005827863,16203349.0,41.57147,26.169727,34.44418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4410477,,,,,,,,,,,4918.8516
