"","AphiaID","aphiaid","speciesorig","speciesclean","scientificname","wm_attrs","wm_classes"
"564",418513,418513,"Chaetoceros pseudocur","Chaetoceros pseudocurvisetum","Chaetoceros pseudocurvisetum","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Chaetocerotanae_Chaetocerotanae incertae sedis_Chaetocerotaceae_Chaetoceros_Chaetoceros pseudocurvisetum"
"565",418540,418540,"Hemiaulus membranaceus","Hemiaulus membranaceus","Hemiaulus membranaceus","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Biddulphianae_Hemiaulales_Hemiaulaceae_Hemiaulus_Hemiaulus membranaceus"
"566",418547,418547,"Melosira moniliformis","Melosira moniliformis","Melosira moniliformis","Body size:25, Body size:70, Functional group:benthos, Functional group:plankton > phytoplankton","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Coscinodiscanae_Melosirales_Melosiraceae_Melosira_Melosira moniliformis"
"567",418591,418591,"Odontella longicruris","Odontella longicruris","Odontella longicruris","Functional group:benthos","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Biddulphianae_Triceratiales_Triceratiaceae_Odontella_Odontella longicruris"
"568",418646,418646,"Lioloma pacificum","Lioloma pacificum","Lioloma pacificum","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Fragilariophycidae_Fragilariophycanae_Thalassionematales_Thalassionemataceae_Lioloma_Lioloma pacificum"
"569",418647,418647,"Thalassionema bacillare","Thalassionema bacillare","Thalassionema bacillare","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Fragilariophycidae_Fragilariophycanae_Thalassionematales_Thalassionemataceae_Thalassionema_Thalassionema bacillare"
"570",450616,450616,"Neostreototheca sp.","Neostreptotheca sp.","Neostreptotheca sp.","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Biddulphianae_Hemiaulales_Bellerocheaceae_Neostreptotheca"
"571",465390,465390,"Chaetoceros dadayi","Chaetoceros dadayi","Chaetoceros dadayi","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Chaetocerotanae_Chaetocerotanae incertae sedis_Chaetocerotaceae_Chaetoceros_Chaetoceros dadayi"
"572",465524,465524,"Chaetoceros gracilis","Chaetoceros gracilis","Chaetoceros gracilis","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Chaetocerotanae_Chaetocerotanae incertae sedis_Chaetocerotaceae_Chaetoceros_Chaetoceros gracilis"
"573",465530,465530,"Anacystis sp.","Anacystis sp.","Anacystis sp.","NA","Bacteria_Gracilicutes_Cyanobacteria_Cyanophyceae_Oscillatoriophycideae_Chroococcales_Microcystaceae_Anacystis"
"574",502171,502171,"Thalassiothrix delicatula","Thalassiothrix delicatula","Lioloma delicatulum","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Fragilariophycidae_Fragilariophycanae_Thalassionematales_Thalassionemataceae_Thalassiothrix_Thalassiothrix delicatula"
"575",549210,549210,"Navicula septentrionalis","Navicula septentrionalis","Navicula septentrionalis","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Naviculales_Naviculaceae_Navicula_Navicula septentrionalis"
"576",549212,549212,"Nitzchia fontifuga","Nitzschia cf. fontifuga","Nitzschia cf. fontifuga","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Bacillariales_Bacillariaceae_Nitzschia_Nitzschia fontifuga"
"577",549219,549219,"Stephanopyxis cf. niponi","Stephanopyxis cf. nipponica","Stephanopyxis cf. nipponica","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Coscinodiscanae_Melosirales_Stephanopyxidaceae_Stephanopyxis_Stephanopyxis nipponica"
"578",555052,555052,"Thalassionema frauenfeldii","Thalassionema frauenfeldii","Asterionella frauenfeldii","Functional group:benthos, Functional group:plankton > phytoplankton","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Fragilariophycidae_Fragilariophycanae_Thalassionematales_Thalassionemataceae_Thalassionema_Thalassionema frauenfeldii"
"579",555264,555264,"Thalassiosira delicatula","Thalassiosira delicatula","Thalassiosira delicatula","Functional group:plankton > phytoplankton","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Thalassiosiranae_Thalassiosirales_Thalassiosiraceae_Thalassiosira_Thalassiosira delicatula"
"580",573401,573401,"Syracosphaera rotula","Syracosphaera rotula","Syracosphaera rotula","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Syracosphaerales_Syracosphaeraceae_Syracosphaera_Syracosphaera rotula"
"581",573538,573538,"Plagiotropis gausii","Plagiotropis gaussii","Plagiotropis gaussii","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Naviculales_Naviculineae_Plagiotropidaceae_Plagiotropis_Plagiotropis gaussii"
"582",573543,573543,"Pseudoguinardia recta","Pseudoguinardia recta","Pseudoguinardia recta","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Coscinodiscanae_Coscinodiscales_Hemidiscaceae_Pseudoguinardia_Pseudoguinardia recta"
"583",573563,573563,"Rhizosolenia acicularis","Rhizosolenia acicularis","Rhizosolenia acicularis","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Rhizosolenianae_Rhizosoleniales_Rhizosoleniaceae_Rhizosolenia_Rhizosolenia acicularis"
"584",573577,573577,"Rhizosolenia hyalina","Rhizosolenia hyalina","Rhizosolenia hyalina","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Rhizosolenianae_Rhizosoleniales_Rhizosoleniaceae_Rhizosolenia_Rhizosolenia hyalina"
"585",573871,573871,"Eutreptiella eupharyngea ","Eutreptiella eupharyngea","Eutreptiella eupharyngea","NA","Protozoa_Eozoa_Euglenozoa_Euglenozoa_Euglenoidea_Euglenia_Eutreptiida_Eutreptiaceae_Eutreptiella_Eutreptiella eupharyngea"
"586",576676,576676,"Pleurosigma rigida","Pleurosigma rigidum","Pleurosigma rigidum","Functional group:benthos","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Naviculales_Pleurosigmataceae_Pleurosigma_Pleurosigma rigidum"
"587",576723,576723,"Exuviella baltica","Exuviella baltica","Prorocentrum balticum","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Prorocentrales_Prorocentraceae_Exuviaella_Exuviaella baltica"
"588",577670,577670,"Gonium sp. ","Gonium sp.","Gonium sp.","Paraphyletic group:Algae > Macroalgae, Unicellularity:non-unicellular","Plantae_Viridiplantae_Chlorophyta_Chlorophytina_Chlorophyceae_Volvocales_Goniaceae_Gonium"
"589",578256,578256,"Lyngbya birgei","Lyngbya birgei","Limnoraphis birgei","NA","Bacteria_Gracilicutes_Cyanobacteria_Cyanophyceae_Oscillatoriophycideae_Oscillatoriales_Oscillatoriaceae_Lyngbya_Lyngbya birgei"
"590",590735,590735,"Stauroneis constrictor","Stauroneis constricta","Stauroneis constricta","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Naviculales_Stauroneidaceae_Stauroneis_Stauroneis constricta"
"591",592884,592884,"Desmidium sp.","Desmidium sp.","Desmidium","NA","Plantae_Viridiplantae_Streptophyta_Charophyta_Conjugatophyceae_Desmidiales_Desmidiaceae_Desmidium"
"592",597009,597009,"Hemialus heibergii","Hemiaulus heibergii","Hemiaulus heibergii","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Biddulphianae_Hemiaulales_Hemiaulaceae_Hemiaulus_Hemiaulus heibergii"
"593",597657,597657,"Protoperidinium trochoideum","Protoperidinium trochoideum","Protoperidinium trochoideum","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Protoperidiniaceae_Protoperidinium_Protoperidinium trochoideum"
"594",604021,604021,"Cyclolithella sp. ","Cyclolithella sp.","Cyclolithella sp.","NA","Chromista_Hacrobia_Haptophyta_Haptophyta incertae sedis_Cyclolithella"
"595",608237,608237,"Schizothrix calcicola","Schizothrix calcicola","Schizothrix calcicola","NA","Bacteria_Gracilicutes_Cyanobacteria_Cyanophyceae_Oscillatoriophycideae_Oscillatoriales_Schizotrichaceae_Schizothrix_Schizothrix calcicola"
"596",611791,611791,"Nitzschia rostrata","Nitzschia rostrata","Nitzschia rostrata","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Bacillariales_Bacillariaceae_Nitzschia_Nitzschia rostrata"
"597",613511,613511,"Navicula yaensis","Pinnunavis yarrensis","Pinnunavis yarrensis","Functional group:benthos","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Naviculales_Naviculaceae_Pinnunavis_Pinnunavis yarrensis"
"598",615435,615435,"Helicosphaera carteii","Helicosphaera carteri","Helicosphaera carteri","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Zygodiscales_Helicosphaeraceae_Helicosphaera_Helicosphaera carteri"
"599",615464,615464,"Dicosphaera tubifer","Discosphaera tubifer","Discosphaera tubifer","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Syracosphaerales_Rhabdosphaeraceae_Discosphaera_Discosphaera tubifer"
"600",615560,615560,"Gymnodinium acuminatum","Gymnodinium acuminatum","Gymnodinium acuminatum","Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gymnodiniales_Gymnodiniaceae_Gymnodinium_Gymnodinium acuminatum"
"601",619046,619046,"Syracosphaera florida","Syracosphaera florida","Syracosphaera florida","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Syracosphaerales_Syracosphaeraceae_Syracosphaera_Syracosphaera florida"
"602",619047,619047,"Syracosphaera lamina","Syracosphaera lamina","Syracosphaera lamina","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Syracosphaerales_Syracosphaeraceae_Syracosphaera_Syracosphaera lamina"
"603",619050,619050,"Syracosphaera tumularis","Syracosphaera tumularis","Syracosphaera tumularis","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Syracosphaerales_Syracosphaeraceae_Syracosphaera_Syracosphaera tumularis"
"604",631889,631889,"Rhizosolenia calcaravis","Rhizosolenia calcaravis","Rhizosolenia calcaravis","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Rhizosolenianae_Rhizosoleniales_Rhizosoleniaceae_Rhizosolenia_Rhizosolenia calcaravis"
"605",646201,646201,"Dinophisys ovum","Dinophysis ovum","Dinophysis ovum","Functional group:mixoplankton > plastid Specialists Non-Constitutive Mixoplankton (pSNCM)","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Dinophysiales_Dinophysaceae_Dinophysis_Dinophysis ovum"
"606",650636,650636,"Amphidinium shroederi","Amphidinium shroederi","Amphidinium schroederi","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Amphidiniales_Amphidiniaceae_Amphidinium_Amphidinium schroederi"
"607",660753,660753,"Spirulina subsalsa","Spirulina subsalsa","Spirulina subsalsa","Functional group:plankton > phytoplankton","Bacteria_Gracilicutes_Cyanobacteria_Cyanophyceae_Oscillatoriophycideae_Spirulinales_Spirulinaceae_Spirulina_Spirulina subsalsa"
"608",660919,660919,"Trichodesmium erithraeum","Trichodesmium erythraeum","Trichodesmium erythraeum","Functional group:plankton > phytoplankton","Bacteria_Gracilicutes_Cyanobacteria_Cyanophyceae_Oscillatoriophycideae_Oscillatoriales_Phormidiaceae_Phormidioideae_Trichodesmium_Trichodesmium erythraeum"
"609",660966,660966,"Trichodesmium thiebautii","Trichodesmium thiebautii","Trichodesmium thiebautii","NA","Bacteria_Gracilicutes_Cyanobacteria_Cyanophyceae_Oscillatoriophycideae_Oscillatoriales_Phormidiaceae_Phormidioideae_Trichodesmium_Trichodesmium thiebautii"
"610",663775,663775,"Sphaerodinium javanicum","Sphaerodinium javanicum","Sphaerodinium javanicum","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Glenodiniopsidaceae_Sphaerodinium_Sphaerodinium javanicum"
"611",670002,670002,"Ceratium macroceros","Ceratium macroceros","Tripos macroceros","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Ceratium_Ceratium macroceros"
"612",836546,836546,"Estrelladinium sp.","Stelladinium sp.","Stelladinium","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Phthanoperidiniaceae_Stelladinium"
"613",837220,837220,"Tripos falcatum","Tripos falcatus","Tripos falcatus","Body size:35, Body size:350, Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos falcatus"
"614",837221,837221,"Tripos falcatiforme","Tripos falcatiformis","Tripos falcatiformis","Body size:35, Body size:350","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos falcatiformis"
"615",837222,837222,"Tripos giberum","Tripos gibberus","Tripos gibberus","Body size:75, Body size:105, Body size:265, Body size:275, Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos gibberus"
"616",837226,837226,"Tripos longinum","Tripos longinus","Tripos longinus","Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos longinus"
"617",837234,837234,"Ceratium ranipes","Tripos ranipes","Tripos ranipes","Body size:70, Body size:120, Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos ranipes"
"618",837310,837310,"Tripos (Ceratium) azoricum","Tripos azoricus","Tripos azoricus","Body size:50, Body size:55, Body size:70, Body size:120, Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos azoricus"
"619",837448,837448,"Tripos carriense","Tripos carriensis","Tripos carriensis","Body size (qualitative):<0.2 mm, Functional group:plankton > microplankton, Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos carriensis"
"620",837453,837453,"Tripos horridum","Tripos horridus","Tripos horridus","Body size:45, Body size:60, Body size:210, Body size:360, Body size (qualitative):<0.2 mm, Functional group:plankton > microplankton, Functional group:plankton > phytoplankton, Functional group:mixoplankton > Constitutive Mixoplankton (CM)","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos horridus"
"621",837456,837456,"Tripos (Ceratium) kofoidii","Tripos kofoidii","Tripos kofoidii","Body size:30, Body size:130, Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos kofoidii"
"622",837459,837459,"Tripos (Ceratium) lineatum","Tripos lineatus","Tripos lineatus","Body size:170, Body size:1370, Body size (qualitative):<0.2 mm, Functional group:plankton > microplankton, Functional group:plankton > phytoplankton, Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos lineatus"
"623",837460,837460,"Tripos extensum","Tripos extensus","Tripos extensus","Body size:1, Body size:2, Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos extensus"
"624",838205,838205,"Ceratium vultur","Tripos vultur","Tripos vultur","Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos vultur"
"625",838527,838527,"Phalachroma scrobiculata","Phalacroma scrobiculatum","Phalacroma scrobiculatum","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Dinophysiales_Oxyphysaceae_Phalacroma_Phalacroma scrobiculatum"
"626",839164,839164,"Ceratoperidinium falcatum","Ceratoperidinium falcatum","Ceratoperidinium falcatum","Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gymnodiniales_Warnowiaceae_Ceratoperidinium_Ceratoperidinium falcatum"
"627",840032,840032,"Cyclolithella ferrazaae ","Cyclolithella ferrazae","Cyclolithella ferrazae","NA","Chromista_Hacrobia_Haptophyta_Haptophyta incertae sedis_Cyclolithella_Cyclolithella ferrazae"
"628",840280,840280,"Plagiotropis seriata","Plagiotropis seriata","Plagiotropis seriata","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Naviculales_Naviculineae_Plagiotropidaceae_Plagiotropis_Plagiotropis seriata"
"629",840410,840410,"Pleurosigma lineare","Pleurosigma lineare","Pleurosigma lineare","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Naviculales_Pleurosigmataceae_Pleurosigma_Pleurosigma lineare"
"630",840626,840626,"Tripos (Ceratium) fusus","Tripos fusus","Tripos fusus","Body size:300, Body size:600, Body size (qualitative):<0.2 mm, Functional group:plankton > microplankton, Functional group:plankton > phytoplankton, Functional group:mixoplankton > Constitutive Mixoplankton (CM)","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos fusus"
"631",840627,840627,"Tripos (Ceratium) furca","Tripos furca","Tripos furca","Body size:180, Body size:310, Body size (qualitative):<0.2 mm, Functional group:plankton > microplankton, Functional group:plankton > phytoplankton, Functional group:mixoplankton > Constitutive Mixoplankton (CM)","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos furca"
"632",840628,840628,"Tripos dens","Tripos dens","Tripos dens","Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos dens"
"633",841184,841184,"Tripos (Ceratium) belone","Tripos belone","Tripos belone","Body size (qualitative):<0.2 mm, Functional group:plankton > microplankton, Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos belone"
"634",841189,841189,"Tripos breve","Tripos brevis","Tripos brevis","Body size:100, Body size:200, Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos brevis"
"635",841190,841190,"Tripos bucephalus","Tripos bucephalus","Tripos bucephalus","Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos bucephalus"
"636",841193,841193,"Tripos candelabrum","Tripos candelabrus","Tripos candelabrus","Body size:75, Body size:100, Body size:200, Body size:230, Body size (qualitative):<0.2 mm, Functional group:plankton > microplankton, Functional group:plankton > phytoplankton, Functional group:mixoplankton > Constitutive Mixoplankton (CM)","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos candelabrum"
"637",841200,841200,"Tripos (Ceratium) contortum","Tripos contortus","Tripos contortus","Body size:100, Body size:140, Body size (qualitative):<0.2 mm, Functional group:plankton > microplankton, Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos contortus"
"638",841249,841249,"Tripos humile","Tripos humilis","Tripos humilis","Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos humilis"
"639",841256,841256,"Tripos karsteini","Tripos karstenii","Tripos karstenii","Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos karstenii"
"640",841259,841259,"Tripos longipes","Tripos longipes","Tripos longipes","Body size:200, Body size (qualitative):<0.2 mm, Functional group:plankton > microplankton, Functional group:plankton > phytoplankton, Functional group:mixoplankton > Constitutive Mixoplankton (CM)","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos longipes"
"641",841260,841260,"Tripos (Ceratium) macroceros","Tripos macroceros","Tripos macroceros","Body size:45, Body size:55, Body size:310, Body size:530, Body size (qualitative):<0.2 mm, Functional group:plankton > microplankton, Functional group:plankton > phytoplankton, Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos macroceros"
"642",841261,841261,"Ceratium massiliense","Tripos massiliensis","Tripos massiliensis","Body size:45, Body size:55, Body size:300, Body size:400, Body size (qualitative):<0.2 mm, Functional group:plankton > microplankton, Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos massiliensis"
"643",841263,841263,"Ceratium minutum","Tripos minutus","Tripos minutus","Body size:75, Body size:100, Body size (qualitative):<0.2 mm, Functional group:plankton > microplankton, Functional group:plankton > phytoplankton, Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos minutus"
"644",841744,841744,"Ceratium pavillardi","Tripos pavillardii","Tripos pavillardii","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos pavillardii"
"645",841746,841746,"Ceratium pentagonum","Tripos pentagonus","Tripos pentagonus","Body size:200, Body size:250, Body size (qualitative):<0.2 mm, Functional group:plankton > microplankton, Functional group:plankton > phytoplankton, Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos pentagonus"
"646",841748,841748,"Ceratium praelongum","Tripos praelongus","Tripos praelongus","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos praelongus"
"647",841751,841751,"Ceratium pulchellum","Tripos pulchellus","Tripos pulchellus","Body size:50, Body size:200, Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos pulchellus"
"648",841760,841760,"Ceratium schmitii","Tripos schmidtii","Tripos schmidtii","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos schmidtii"
"649",841767,841767,"Ceratium symmetricum","Tripos symmetricum","Tripos symmetricum","Body size:300, Body size:300, Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos symmetricus"
"650",842517,842517,"Ceratium trichoceros","Tripos trichoceros","Tripos trichoceros","Body size:45, Body size:55, Body size:300, Body size:400, Body size (qualitative):<0.2 mm, Functional group:plankton > microplankton, Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Tripos_Tripos trichoceros"
"651",960571,960571,"Thalassiosira nordeskioldii","Thalassiosira nordenskioldii","Thalassiosira nordenskioldii","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Thalassiosiranae_Thalassiosirales_Thalassiosiraceae_Thalassiosira_Thalassiosira nordenskioldii"
"652",961376,961376,"Amphora lineata","Amphora lineata","Amphora lineata","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Thalassiophysales_Catenulaceae_Amphora_Amphora lineata"
"653",961752,961752,"Chaetoceros breve","Chaetoceros breve","Chaetoceros breve","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Chaetocerotanae_Chaetocerotanae incertae sedis_Chaetocerotaceae_Chaetoceros_Chaetoceros breve"
"654",961828,961828,"Chaetoceros laevis","Chaetoceros levis","Chaetoceros levis","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Chaetocerotanae_Chaetocerotanae incertae sedis_Chaetocerotaceae_Chaetoceros_Chaetoceros levis"
"655",962582,962582,"Navicula crabro","Navicula crabro","Navicula crabro","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Naviculales_Naviculaceae_Navicula_Navicula crabro"
"656",962805,962805,"Navicula hennedyi","Navicula hennedyi","Navicula hennedyi","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Naviculales_Naviculaceae_Navicula_Navicula hennedyi"
"657",967223,967223,"Navicula brevis","Navicula brevis","Navicula brevis","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Naviculales_Naviculaceae_Navicula_Navicula brevis"
